passenger_id,loyalty_tier,effective_start_date,effective_end_date
P03283,Basic,2024-11-07,2025-05-14
P03283,Gold,2025-05-14,
P03284,Basic,2024-03-26,2025-10-11
P03284,Gold,2025-10-11,
P03285,Basic,2023-04-04,2025-07-05
P03285,Gold,2025-07-05,
P03286,Basic,2024-01-27,
P03287,Platinum,2024-03-10,
P03288,Basic,2024-10-02,2025-09-19
P03288,Gold,2025-09-19,
P03289,Basic,2024-01-22,
P03290,Basic,2024-08-29,
P03291,Basic,2024-02-29,
P03292,Basic,2023-02-20,
P03293,Basic,2023-08-03,
P03294,Gold,2023-11-24,
P03295,Basic,2024-07-02,
P03296,Basic,2024-09-03,2025-07-17
P03296,Gold,2025-07-17,
P03297,Basic,2024-05-22,
P03298,Basic,2024-04-16,
P03299,Basic,2023-05-19,
P03300,Basic,2024-09-29,
P03301,Basic,2023-11-16,2025-04-25
P03301,Gold,2025-04-25,
P03302,Gold,2024-03-18,
P03303,Basic,2024-04-09,
P03304,Gold,2024-04-14,
P03305,Basic,2023-03-17,2025-08-02
P03305,Gold,2025-08-02,
P03306,Basic,2023-10-29,
P03307,Basic,2023-04-13,2025-09-02
P03307,Gold,2025-09-02,
P03308,Basic,2024-01-10,
P03309,Basic,2024-05-08,
P03310,Gold,2023-05-27,2025-08-18
P03310,Platinum,2025-08-18,
P03311,Basic,2024-08-30,
P03312,Basic,2023-05-21,
P03313,Basic,2023-04-23,
P03314,Basic,2024-04-26,2025-04-12
P03314,Gold,2025-04-12,
P03315,Basic,2023-11-10,2025-07-21
P03315,Gold,2025-07-21,
P03316,Basic,2024-10-26,
P03317,Basic,2024-08-16,
P03318,Basic,2024-02-17,
P03319,Basic,2024-06-26,
P03320,Gold,2024-05-15,
P03321,Basic,2023-01-22,2025-07-10
P03321,Gold,2025-07-10,
P03322,Basic,2024-06-17,
P03323,Gold,2024-11-04,
P03324,Basic,2023-08-08,
P03325,Gold,2023-10-08,
P03326,Basic,2023-05-13,
P03327,Basic,2023-05-27,2025-07-12
P03327,Gold,2025-07-12,
P03328,Basic,2024-03-30,2025-03-17
P03328,Gold,2025-03-17,
P03329,Basic,2023-02-21,
P03330,Basic,2024-08-11,
P03331,Basic,2024-07-29,
P03332,Basic,2024-10-31,2025-09-10
P03332,Gold,2025-09-10,
P03333,Basic,2023-03-31,2025-04-14
P03333,Gold,2025-04-14,
P03334,Basic,2023-12-03,
P03335,Basic,2024-06-02,
P03336,Basic,2023-10-29,2025-06-10
P03336,Gold,2025-06-10,
P03337,Basic,2023-05-09,
P03338,Basic,2024-03-02,2025-09-26
P03338,Gold,2025-09-26,
P03339,Basic,2023-02-07,2025-07-30
P03339,Gold,2025-07-30,
P03340,Basic,2024-11-08,
P03341,Basic,2023-01-02,
P03342,Basic,2023-05-20,
P03343,Basic,2024-11-24,
P03344,Gold,2023-11-07,
P03345,Basic,2024-06-18,2025-10-21
P03345,Gold,2025-10-21,
P03346,Basic,2023-06-19,
P03347,Basic,2024-11-24,
P03348,Basic,2024-09-21,
P03349,Basic,2024-08-04,2025-09-27
P03349,Gold,2025-09-27,
P03350,Gold,2024-08-20,
P03351,Gold,2023-08-18,
P03352,Basic,2024-07-08,
P03353,Basic,2024-01-07,
P03354,Basic,2024-09-26,
P03355,Gold,2024-04-21,
P03356,Basic,2023-03-05,
P03357,Basic,2023-05-31,
P03358,Basic,2024-03-16,
P03359,Basic,2023-09-29,2025-03-05
P03359,Gold,2025-03-05,
P03360,Basic,2023-02-10,
P03361,Basic,2024-09-08,2025-07-20
P03361,Gold,2025-07-20,
P03362,Basic,2024-07-25,
P03363,Basic,2023-03-27,
P03364,Platinum,2023-05-13,
P03365,Platinum,2023-12-16,
P03366,Basic,2023-09-29,
P03367,Basic,2024-09-06,2025-03-04
P03367,Gold,2025-03-04,
P03368,Basic,2023-07-22,
P03369,Basic,2024-01-17,2025-09-01
P03369,Gold,2025-09-01,
P03370,Basic,2023-12-28,
P03371,Basic,2024-11-04,2025-05-18
P03371,Gold,2025-05-18,
P03372,Basic,2024-09-09,2025-10-02
P03372,Gold,2025-10-02,
P03373,Gold,2024-10-04,
P03374,Platinum,2024-01-15,
P03375,Basic,2024-02-20,
P03376,Basic,2023-07-13,
P03377,Platinum,2024-08-12,
P03378,Basic,2023-01-07,2025-05-28
P03378,Gold,2025-05-28,
P03379,Basic,2023-01-23,
P03380,Basic,2023-07-06,
P03381,Basic,2023-10-20,
P03382,Gold,2024-06-28,
P03383,Basic,2023-07-26,
P03384,Basic,2024-04-12,
P03385,Basic,2024-02-14,2025-08-16
P03385,Gold,2025-08-16,
P03386,Basic,2024-02-21,
P03387,Basic,2023-07-04,
P03388,Basic,2024-01-23,
P03389,Basic,2024-07-24,
P03390,Basic,2024-10-06,
P03391,Basic,2024-11-19,
P03392,Basic,2023-04-05,
P03393,Basic,2024-02-02,
P03394,Basic,2023-07-04,2025-04-10
P03394,Gold,2025-04-10,
P03395,Basic,2024-06-01,
P03396,Basic,2024-03-01,
P03397,Basic,2024-08-09,
P03398,Gold,2024-11-03,
P03399,Basic,2023-08-22,2025-03-19
P03399,Gold,2025-03-19,
P03400,Basic,2024-01-13,2025-08-02
P03400,Gold,2025-08-02,
P03401,Basic,2023-05-08,
P03402,Basic,2024-09-05,
P03403,Gold,2023-01-25,
P03404,Gold,2023-09-23,
P03405,Basic,2024-09-11,
P03406,Basic,2024-10-05,
P03407,Basic,2023-03-18,
P03408,Gold,2024-11-19,
P03409,Basic,2024-07-31,
P03410,Basic,2024-06-11,
P03411,Basic,2023-01-05,
P03412,Basic,2023-10-20,2025-05-07
P03412,Gold,2025-05-07,
P03413,Basic,2023-10-23,
P03414,Basic,2023-11-20,2025-10-10
P03414,Gold,2025-10-10,
P03415,Gold,2024-08-09,
P03416,Basic,2024-11-05,
P03417,Gold,2023-02-13,
P03418,Basic,2024-07-21,
P03419,Gold,2023-06-13,
P03420,Basic,2024-11-25,
P03421,Basic,2023-01-13,2025-04-16
P03421,Gold,2025-04-16,
P03422,Basic,2024-02-23,
P03423,Platinum,2024-09-23,
P03424,Basic,2023-05-12,
P03425,Gold,2024-03-19,
P03426,Gold,2023-11-08,2025-04-20
P03426,Platinum,2025-04-20,
P03427,Basic,2023-02-22,2025-03-06
P03427,Gold,2025-03-06,
P03428,Basic,2024-05-16,2025-04-04
P03428,Gold,2025-04-04,
P03429,Basic,2023-12-22,
P03430,Basic,2024-11-29,2025-07-25
P03430,Gold,2025-07-25,
P03431,Gold,2023-06-02,
P03432,Gold,2024-05-23,
P03433,Basic,2024-06-05,2025-08-24
P03433,Gold,2025-08-24,
P03434,Basic,2023-02-05,
P03435,Basic,2024-11-02,
P03436,Basic,2024-02-06,
P03437,Gold,2023-10-02,
P03438,Basic,2023-04-19,
P03439,Basic,2024-11-03,
P03440,Basic,2024-06-11,
P03441,Platinum,2024-10-08,
P03442,Basic,2024-11-20,
P03443,Basic,2024-04-22,2025-06-23
P03443,Gold,2025-06-23,
P03444,Basic,2024-06-09,2025-05-04
P03444,Gold,2025-05-04,
P03445,Platinum,2024-01-06,
P03446,Basic,2024-05-16,2025-05-09
P03446,Gold,2025-05-09,
P03447,Basic,2023-08-16,
P03448,Basic,2023-05-30,
P03449,Basic,2024-06-06,
P03450,Platinum,2023-07-06,
P03451,Basic,2024-05-29,
P03452,Basic,2023-01-27,
P03453,Basic,2024-02-14,
P03454,Basic,2024-07-09,
P03455,Basic,2023-05-09,
P03456,Basic,2023-06-26,2025-06-05
P03456,Gold,2025-06-05,
P03457,Basic,2024-08-11,
P03458,Basic,2024-06-10,
P03459,Gold,2024-11-16,
P03460,Basic,2023-09-09,2025-07-10
P03460,Gold,2025-07-10,
P03461,Basic,2024-08-13,2025-05-11
P03461,Gold,2025-05-11,
P03462,Basic,2024-02-06,
P03463,Gold,2024-04-07,
P03464,Gold,2023-05-10,
P03465,Gold,2023-03-06,
P03466,Basic,2024-01-06,2025-05-03
P03466,Gold,2025-05-03,
P03467,Gold,2023-07-28,
P03468,Basic,2024-11-23,
P03469,Basic,2023-09-16,2025-10-20
P03469,Gold,2025-10-20,
P03470,Basic,2024-06-15,
P03471,Basic,2023-02-09,
P03472,Basic,2024-03-09,
P03473,Basic,2024-01-01,2025-07-20
P03473,Gold,2025-07-20,
P03474,Basic,2023-07-25,
P03475,Basic,2023-04-13,
P03476,Platinum,2024-02-05,
P03477,Basic,2024-03-11,2025-09-02
P03477,Gold,2025-09-02,
P03478,Basic,2024-05-31,2025-03-17
P03478,Gold,2025-03-17,
P03479,Basic,2023-03-30,2025-06-28
P03479,Gold,2025-06-28,
P03480,Basic,2024-10-24,
P03481,Basic,2023-06-11,
P03482,Basic,2024-09-29,2025-07-25
P03482,Gold,2025-07-25,
P03483,Gold,2023-10-14,2025-05-03
P03483,Platinum,2025-05-03,
P03484,Basic,2024-04-13,
P03485,Basic,2023-12-04,
P03486,Basic,2024-04-28,2025-04-17
P03486,Gold,2025-04-17,
P03487,Basic,2024-04-27,
P03488,Basic,2024-01-15,
P03489,Gold,2024-06-11,2025-09-20
P03489,Platinum,2025-09-20,
P03490,Basic,2023-07-16,
P03491,Basic,2024-07-24,2025-09-04
P03491,Gold,2025-09-04,
P03492,Basic,2023-08-29,
P03493,Basic,2023-05-11,
P03494,Basic,2023-10-31,
P03495,Basic,2024-06-29,2025-05-26
P03495,Gold,2025-05-26,
P03496,Gold,2024-08-10,
P03497,Basic,2023-07-24,
P03498,Basic,2024-02-26,
P03499,Basic,2024-02-06,
P03500,Basic,2024-10-24,
P03501,Basic,2023-03-19,
P03502,Gold,2024-08-06,
P03503,Basic,2024-05-06,
P03504,Basic,2024-06-20,
P03505,Basic,2023-10-14,
P03506,Basic,2024-09-12,2025-06-05
P03506,Gold,2025-06-05,
P03507,Gold,2024-10-16,
P03508,Basic,2024-06-22,
P03509,Gold,2024-04-24,2025-04-14
P03509,Platinum,2025-04-14,
P03510,Gold,2023-12-22,
P03511,Basic,2023-07-22,
P03512,Basic,2023-06-08,
P03513,Basic,2024-02-12,
P03514,Basic,2023-02-16,
P03515,Basic,2023-11-29,2025-05-12
P03515,Gold,2025-05-12,
P03516,Basic,2024-11-10,
P03517,Basic,2023-11-24,
P03518,Basic,2023-12-20,
P03519,Gold,2024-10-16,
P03520,Basic,2024-04-09,
P03521,Basic,2023-12-14,
P03522,Gold,2024-04-23,
P03523,Gold,2024-01-08,
P03524,Basic,2024-10-03,
P03525,Basic,2023-10-24,
P03526,Basic,2023-01-20,
P03527,Gold,2024-03-21,2025-10-22
P03527,Platinum,2025-10-22,
P03528,Gold,2024-05-22,
P03529,Gold,2024-09-04,
P03530,Basic,2023-03-11,
P03531,Basic,2024-08-12,
P03532,Gold,2024-04-16,
P03533,Basic,2023-02-27,2025-05-28
P03533,Gold,2025-05-28,
P03534,Basic,2024-01-07,
P03535,Basic,2023-09-22,
P03536,Basic,2023-03-28,
P03537,Basic,2024-07-28,2025-04-18
P03537,Gold,2025-04-18,
P03538,Basic,2023-09-12,2025-10-12
P03538,Gold,2025-10-12,
P03539,Basic,2023-04-27,2025-03-15
P03539,Gold,2025-03-15,
P03540,Basic,2023-09-20,2025-04-20
P03540,Gold,2025-04-20,
P03541,Basic,2024-11-16,
P03542,Basic,2024-03-03,
P03543,Basic,2023-06-01,
P03544,Gold,2023-06-22,
P03545,Basic,2024-07-13,
P03546,Basic,2024-07-27,
P03547,Basic,2023-02-21,2025-05-13
P03547,Gold,2025-05-13,
P03548,Basic,2023-12-13,2025-06-13
P03548,Gold,2025-06-13,
P03549,Basic,2024-09-09,2025-05-25
P03549,Gold,2025-05-25,
P03550,Basic,2024-04-15,
P03551,Basic,2023-12-05,
P03552,Gold,2024-08-10,
P03553,Gold,2024-11-20,2025-08-09
P03553,Platinum,2025-08-09,
P03554,Basic,2023-05-28,
P03555,Gold,2023-06-23,2025-05-13
P03555,Platinum,2025-05-13,
P03556,Basic,2023-03-12,2025-08-30
P03556,Gold,2025-08-30,
P03557,Basic,2023-08-18,2025-08-09
P03557,Gold,2025-08-09,
P03558,Basic,2023-07-22,2025-07-30
P03558,Gold,2025-07-30,
P03559,Basic,2023-10-08,
P03560,Basic,2024-04-19,
P03561,Basic,2024-03-01,
P03562,Basic,2023-06-30,
P03563,Basic,2023-03-04,
P03564,Basic,2023-04-17,2025-09-23
P03564,Gold,2025-09-23,
P03565,Basic,2023-09-16,
P03566,Gold,2024-07-03,
P03567,Gold,2024-02-19,2025-08-14
P03567,Platinum,2025-08-14,
P03568,Basic,2024-03-24,
P03569,Gold,2024-02-02,
P03570,Basic,2023-04-13,
P03571,Basic,2023-03-10,
P03572,Gold,2023-05-21,
P03573,Basic,2023-04-14,
P03574,Basic,2023-04-17,
P03575,Gold,2024-04-17,2025-10-22
P03575,Platinum,2025-10-22,
P03576,Basic,2023-12-04,
P03577,Basic,2023-12-22,2025-04-20
P03577,Gold,2025-04-20,
P03578,Basic,2024-06-20,
P03579,Basic,2024-08-01,
P03580,Basic,2023-05-30,
P03581,Basic,2024-01-17,
P03582,Gold,2023-03-24,
P03583,Basic,2023-10-06,
P03584,Platinum,2023-04-08,
P03585,Basic,2024-01-24,2025-04-22
P03585,Gold,2025-04-22,
P03586,Basic,2023-08-22,
P03587,Basic,2024-08-04,
P03588,Gold,2024-08-04,
P03589,Basic,2024-08-16,
P03590,Basic,2024-09-26,2025-10-25
P03590,Gold,2025-10-25,
P03591,Basic,2023-11-27,2025-06-19
P03591,Gold,2025-06-19,
P03592,Basic,2024-02-02,
P03593,Gold,2024-09-29,
P03594,Basic,2024-10-30,
P03595,Basic,2023-03-09,
P03596,Basic,2024-02-28,
P03597,Basic,2023-08-25,
P03598,Basic,2023-08-08,
P03599,Gold,2023-03-29,
P03600,Platinum,2023-04-22,
P03601,Basic,2023-11-17,
P03602,Basic,2024-10-29,2025-09-07
P03602,Gold,2025-09-07,
P03603,Basic,2024-05-23,2025-04-30
P03603,Gold,2025-04-30,
P03604,Basic,2024-08-19,
P03605,Basic,2024-01-15,
P03606,Basic,2023-11-12,
P03607,Basic,2023-11-05,2025-06-03
P03607,Gold,2025-06-03,
P03608,Gold,2024-04-24,
P03609,Basic,2023-07-17,
P03610,Basic,2024-04-02,
P03611,Basic,2023-12-04,
P03612,Basic,2023-06-14,
P03613,Gold,2024-02-21,2025-04-30
P03613,Platinum,2025-04-30,
P03614,Gold,2023-11-22,2025-07-03
P03614,Platinum,2025-07-03,
P03615,Basic,2024-11-19,
P03616,Basic,2024-07-24,
P03617,Basic,2023-09-09,
P03618,Basic,2023-01-02,
P03619,Gold,2023-04-02,
P03620,Gold,2024-11-01,
P03621,Basic,2024-05-28,
P03622,Basic,2024-09-16,
P03623,Basic,2024-04-24,
P03624,Basic,2023-06-20,
P03625,Basic,2024-07-13,
P03626,Basic,2023-11-01,
P03627,Basic,2023-06-30,
P03628,Basic,2023-04-27,2025-06-14
P03628,Gold,2025-06-14,
P03629,Gold,2023-02-09,
P03630,Platinum,2024-02-27,
P03631,Basic,2023-08-18,2025-04-14
P03631,Gold,2025-04-14,
P03632,Basic,2024-11-17,
P03633,Basic,2024-10-11,2025-10-21
P03633,Gold,2025-10-21,
P03634,Basic,2023-02-01,
P03635,Basic,2024-06-06,
P03636,Basic,2024-05-07,
P03637,Platinum,2023-12-17,
P03638,Basic,2023-05-08,2025-03-26
P03638,Gold,2025-03-26,
P03639,Platinum,2023-05-07,
P03640,Gold,2024-07-04,
P03641,Basic,2023-04-03,
P03642,Basic,2024-06-11,
P03643,Basic,2023-07-27,
P03644,Gold,2023-11-09,2025-06-01
P03644,Platinum,2025-06-01,
P03645,Platinum,2024-09-06,
P03646,Gold,2024-03-30,
P03647,Basic,2023-07-09,2025-07-19
P03647,Gold,2025-07-19,
P03648,Basic,2023-08-04,
P03649,Basic,2024-06-10,
P03650,Basic,2023-07-17,2025-08-11
P03650,Gold,2025-08-11,
P03651,Basic,2023-09-26,
P03652,Basic,2023-12-14,
P03653,Basic,2023-08-05,
P03654,Platinum,2023-09-20,
P03655,Platinum,2024-11-21,
P03656,Platinum,2023-10-19,
P03657,Basic,2024-04-07,
P03658,Basic,2023-11-19,
P03659,Basic,2023-02-02,
P03660,Basic,2023-09-30,
P03661,Gold,2023-04-07,
P03662,Basic,2023-07-08,
P03663,Basic,2023-09-09,2025-06-18
P03663,Gold,2025-06-18,
P03664,Basic,2023-07-24,
P03665,Platinum,2024-01-28,
P03666,Basic,2023-08-13,2025-04-30
P03666,Gold,2025-04-30,
P03667,Basic,2023-06-16,
P03668,Basic,2024-10-08,
P03669,Basic,2023-07-16,
P03670,Basic,2024-09-03,
P03671,Basic,2024-04-04,
P03672,Basic,2023-11-23,2025-09-30
P03672,Gold,2025-09-30,
P03673,Basic,2023-03-31,
P03674,Basic,2023-10-06,2025-06-08
P03674,Gold,2025-06-08,
P03675,Gold,2024-11-14,
P03676,Basic,2023-02-16,2025-05-26
P03676,Gold,2025-05-26,
P03677,Basic,2024-10-04,
P03678,Platinum,2024-03-07,
P03679,Basic,2024-07-30,2025-04-01
P03679,Gold,2025-04-01,
P03680,Gold,2023-05-08,
P03681,Basic,2023-02-18,
P03682,Basic,2023-02-16,
P03683,Basic,2023-01-29,
P03684,Basic,2023-12-16,
P03685,Basic,2024-08-14,
P03686,Basic,2024-03-13,2025-10-13
P03686,Gold,2025-10-13,
P03687,Basic,2024-03-18,2025-07-06
P03687,Gold,2025-07-06,
P03688,Platinum,2023-06-15,
P03689,Basic,2024-10-22,
P03690,Basic,2023-10-09,
P03691,Basic,2023-03-29,
P03692,Basic,2023-05-24,
P03693,Basic,2024-02-20,
P03694,Basic,2024-06-22,
P03695,Basic,2024-02-11,
P03696,Basic,2024-01-07,
P03697,Basic,2024-04-19,
P03698,Basic,2024-01-21,
P03699,Basic,2023-05-31,2025-04-21
P03699,Gold,2025-04-21,
P03700,Platinum,2024-10-27,
P03701,Basic,2024-11-25,
P03702,Basic,2024-11-24,2025-04-24
P03702,Gold,2025-04-24,
P03703,Basic,2023-04-10,2025-06-05
P03703,Gold,2025-06-05,
P03704,Basic,2023-10-13,
P03705,Basic,2024-09-06,
P03706,Gold,2024-05-06,
P03707,Basic,2024-04-25,2025-08-25
P03707,Gold,2025-08-25,
P03708,Basic,2024-02-01,
P03709,Basic,2024-07-12,2025-03-24
P03709,Gold,2025-03-24,
P03710,Gold,2024-09-13,
P03711,Platinum,2023-08-31,
P03712,Basic,2024-03-30,2025-07-11
P03712,Gold,2025-07-11,
P03713,Gold,2024-06-02,
P03714,Gold,2023-09-10,
P03715,Gold,2024-08-01,
P03716,Basic,2024-05-22,2025-04-07
P03716,Gold,2025-04-07,
P03717,Basic,2024-08-03,
P03718,Basic,2023-09-14,
P03719,Basic,2024-11-23,
P03720,Basic,2024-04-24,
P03721,Basic,2023-04-04,
P03722,Basic,2023-10-04,2025-05-16
P03722,Gold,2025-05-16,
P03723,Basic,2024-05-05,2025-08-29
P03723,Gold,2025-08-29,
P03724,Gold,2023-08-24,
P03725,Basic,2023-03-14,
P03726,Platinum,2023-04-26,
P03727,Basic,2023-12-09,
P03728,Basic,2024-06-29,2025-04-14
P03728,Gold,2025-04-14,
P03729,Basic,2023-02-28,
P03730,Gold,2024-08-11,
P03731,Basic,2024-03-13,2025-03-08
P03731,Gold,2025-03-08,
P03732,Basic,2024-09-29,2025-04-14
P03732,Gold,2025-04-14,
P03733,Basic,2023-11-22,
P03734,Basic,2023-09-25,2025-06-13
P03734,Gold,2025-06-13,
P03735,Basic,2024-11-28,
P03736,Basic,2023-04-27,
P03737,Basic,2024-02-28,
P03738,Basic,2023-12-13,
P03739,Basic,2024-08-13,
P03740,Basic,2023-07-19,
P03741,Gold,2023-08-23,
P03742,Basic,2023-06-11,
P03743,Gold,2024-11-28,2025-05-31
P03743,Platinum,2025-05-31,
P03744,Gold,2024-04-02,
P03745,Basic,2024-07-15,
P03746,Basic,2023-05-28,2025-03-15
P03746,Gold,2025-03-15,
P03747,Basic,2023-08-07,
P03748,Basic,2024-05-30,
P03749,Basic,2024-06-09,2025-07-26
P03749,Gold,2025-07-26,
P03750,Basic,2023-06-04,
P03751,Basic,2024-03-01,
P03752,Basic,2023-06-27,2025-04-14
P03752,Gold,2025-04-14,
P03753,Basic,2023-04-04,2025-04-19
P03753,Gold,2025-04-19,
P03754,Gold,2023-01-12,
P03755,Basic,2024-04-22,2025-10-02
P03755,Gold,2025-10-02,
P03756,Gold,2023-01-03,
P03757,Basic,2023-06-02,
P03758,Basic,2023-10-14,
P03759,Basic,2023-08-13,
P03760,Platinum,2024-01-10,
P03761,Basic,2023-12-17,
P03762,Basic,2023-05-26,
P03763,Basic,2023-06-30,
P03764,Basic,2024-09-12,2025-08-07
P03764,Gold,2025-08-07,
P03765,Basic,2024-04-27,
P03766,Basic,2023-11-29,
P03767,Gold,2024-09-30,
P03768,Gold,2024-02-21,
P03769,Basic,2023-03-24,
P03770,Platinum,2023-10-18,
P03771,Platinum,2023-04-29,
P03772,Gold,2023-10-08,
P03773,Basic,2023-08-15,
P03774,Basic,2024-04-16,
P03775,Basic,2023-07-17,
P03776,Platinum,2024-02-15,
P03777,Basic,2023-10-29,
P03778,Basic,2023-02-20,
P03779,Gold,2023-06-28,
P03780,Basic,2023-02-26,2025-04-20
P03780,Gold,2025-04-20,
P03781,Gold,2023-03-22,
P03782,Basic,2024-06-03,
P03783,Basic,2023-05-09,
P03784,Gold,2024-03-11,
P03785,Basic,2024-10-16,
P03786,Gold,2024-09-22,2025-05-17
P03786,Platinum,2025-05-17,
P03787,Basic,2023-05-06,
P03788,Basic,2024-03-19,2025-04-20
P03788,Gold,2025-04-20,
P03789,Basic,2023-07-02,
P03790,Basic,2023-04-16,
P03791,Basic,2024-03-10,
P03792,Basic,2023-10-12,2025-03-22
P03792,Gold,2025-03-22,
P03793,Basic,2024-03-21,
P03794,Basic,2024-06-22,
P03795,Basic,2024-11-03,
P03796,Basic,2024-11-11,
P03797,Basic,2023-06-16,
P03798,Gold,2023-06-17,
P03799,Gold,2024-08-23,
P03800,Basic,2024-03-13,
P03801,Basic,2024-10-14,
P03802,Basic,2023-06-22,
P03803,Gold,2024-03-31,
P03804,Platinum,2024-11-30,
P03805,Gold,2023-03-24,
P03806,Gold,2024-01-06,
P03807,Basic,2024-08-26,
P03808,Basic,2024-04-01,
P03809,Basic,2023-06-06,
P03810,Gold,2023-07-08,2025-08-30
P03810,Platinum,2025-08-30,
P03811,Basic,2023-04-06,2025-07-06
P03811,Gold,2025-07-06,
P03812,Basic,2024-08-27,
P03813,Basic,2023-07-24,
P03814,Basic,2023-06-15,2025-04-07
P03814,Gold,2025-04-07,
P03815,Basic,2023-09-07,2025-04-19
P03815,Gold,2025-04-19,
P03816,Basic,2024-05-03,
P03817,Basic,2024-05-14,
P03818,Basic,2023-04-20,
P03819,Basic,2024-03-08,
P03820,Basic,2023-01-07,
P03821,Gold,2024-09-05,2025-03-28
P03821,Platinum,2025-03-28,
P03822,Basic,2024-09-05,2025-08-23
P03822,Gold,2025-08-23,
P03823,Basic,2024-07-09,
P03824,Basic,2024-04-15,
P03825,Platinum,2023-10-24,
P03826,Basic,2024-01-02,
P03827,Platinum,2023-05-17,
P03828,Basic,2023-06-11,
P03829,Basic,2023-11-19,
P03830,Basic,2024-07-08,2025-06-27
P03830,Gold,2025-06-27,
P03831,Gold,2024-02-02,
P03832,Gold,2023-09-15,2025-09-02
P03832,Platinum,2025-09-02,
P03833,Basic,2024-09-02,
P03834,Gold,2024-11-01,2025-09-06
P03834,Platinum,2025-09-06,
P03835,Basic,2024-11-10,
P03836,Basic,2023-09-15,
P03837,Basic,2024-04-09,
P03838,Basic,2023-09-13,2025-08-20
P03838,Gold,2025-08-20,
P03839,Basic,2024-02-10,
P03840,Basic,2023-10-06,
P03841,Platinum,2024-08-08,
P03842,Basic,2024-02-24,2025-10-01
P03842,Gold,2025-10-01,
P03843,Basic,2023-08-01,2025-10-13
P03843,Gold,2025-10-13,
P03844,Basic,2024-06-17,2025-03-11
P03844,Gold,2025-03-11,
P03845,Basic,2023-12-05,
P03846,Basic,2023-06-25,
P03847,Basic,2024-01-21,2025-04-30
P03847,Gold,2025-04-30,
P03848,Basic,2023-11-17,
P03849,Gold,2024-07-13,
P03850,Basic,2024-06-24,
P03851,Basic,2023-12-06,
P03852,Basic,2024-10-13,
P03853,Basic,2023-12-07,
P03854,Basic,2023-05-25,
P03855,Basic,2023-02-03,2025-06-23
P03855,Gold,2025-06-23,
P03856,Basic,2024-05-20,
P03857,Platinum,2023-05-15,
P03858,Basic,2023-10-12,
P03859,Platinum,2023-02-11,
P03860,Basic,2023-12-22,
P03861,Gold,2023-11-18,
P03862,Basic,2023-10-21,
P03863,Basic,2024-10-20,
P03864,Basic,2023-07-14,2025-08-02
P03864,Gold,2025-08-02,
P03865,Basic,2023-09-28,
P03866,Basic,2024-08-01,
P03867,Basic,2024-02-18,
P03868,Basic,2024-09-20,
P03869,Gold,2023-06-30,2025-08-29
P03869,Platinum,2025-08-29,
P03870,Basic,2023-02-17,2025-08-15
P03870,Gold,2025-08-15,
P03871,Basic,2023-06-15,
P03872,Gold,2023-09-19,
P03873,Basic,2024-08-28,
P03874,Gold,2023-10-25,
P03875,Basic,2024-06-07,
P03876,Basic,2023-09-28,
P03877,Basic,2023-04-26,
P03878,Basic,2023-09-03,
P03879,Basic,2023-02-08,
P03880,Gold,2023-03-13,
P03881,Basic,2024-10-18,
P03882,Gold,2024-09-01,
P03883,Basic,2023-07-15,
P03884,Basic,2024-05-15,2025-07-11
P03884,Gold,2025-07-11,
P03885,Gold,2023-02-27,
P03886,Basic,2024-07-17,2025-04-11
P03886,Gold,2025-04-11,
P03887,Basic,2023-09-26,2025-04-23
P03887,Gold,2025-04-23,
P03888,Basic,2023-10-21,2025-04-16
P03888,Gold,2025-04-16,
P03889,Basic,2023-04-08,2025-09-15
P03889,Gold,2025-09-15,
P03890,Basic,2024-03-28,2025-06-23
P03890,Gold,2025-06-23,
P03891,Basic,2023-03-20,
P03892,Basic,2023-03-02,
P03893,Basic,2024-10-05,
P03894,Basic,2024-03-26,
P03895,Gold,2023-12-19,
P03896,Platinum,2023-12-12,
P03897,Gold,2024-11-23,
P03898,Basic,2024-05-28,2025-05-13
P03898,Gold,2025-05-13,
P03899,Basic,2023-01-24,
P03900,Gold,2024-06-12,
P03901,Basic,2024-02-25,2025-03-15
P03901,Gold,2025-03-15,
P03902,Basic,2024-10-03,
P03903,Gold,2024-01-13,
P03904,Basic,2023-06-01,
P03905,Gold,2024-07-03,
P03906,Basic,2024-08-22,
P03907,Gold,2024-01-29,
P03908,Basic,2023-01-12,
P03909,Basic,2024-04-12,2025-08-27
P03909,Gold,2025-08-27,
P03910,Basic,2023-09-18,
P03911,Basic,2024-02-17,
P03912,Basic,2024-08-09,
P03913,Basic,2023-02-20,
P03914,Gold,2024-10-17,
P03915,Gold,2024-06-17,2025-03-10
P03915,Platinum,2025-03-10,
P03916,Basic,2023-04-23,
P03917,Basic,2023-03-18,
P03918,Basic,2024-09-19,
P03919,Gold,2024-05-26,2025-09-16
P03919,Platinum,2025-09-16,
P03920,Platinum,2023-06-27,
P03921,Basic,2023-05-21,
P03922,Basic,2024-04-06,2025-07-04
P03922,Gold,2025-07-04,
P03923,Basic,2023-03-24,2025-09-13
P03923,Gold,2025-09-13,
P03924,Basic,2024-10-29,2025-08-08
P03924,Gold,2025-08-08,
P03925,Basic,2023-05-31,
P03926,Basic,2023-10-31,
P03927,Gold,2023-06-09,
P03928,Gold,2023-11-21,
P03929,Gold,2024-02-23,
P03930,Gold,2023-10-17,
P03931,Basic,2024-03-22,2025-08-11
P03931,Gold,2025-08-11,
P03932,Basic,2024-02-10,
