trip_id,route_id,bus_fleet_id,scheduled_departure_ts,scheduled_arrival_ts
TRIP-001415,RTE-23,BUS-014,2025-12-22 06:00:00,2025-12-22 13:32:00
TRIP-001416,RTE-24,BUS-018,2025-12-22 18:00:00,2025-12-23 05:14:00
TRIP-001417,RTE-16,BUS-073,2025-05-08 18:00:00,2025-05-09 01:34:00
TRIP-001418,RTE-17,BUS-063,2025-05-09 06:00:00,2025-05-09 08:39:00
TRIP-001419,RTE-18,BUS-038,2025-05-09 12:00:00,2025-05-09 21:00:00
TRIP-001420,RTE-18,BUS-047,2025-12-23 06:00:00,2025-12-23 15:00:00
TRIP-001421,RTE-18,BUS-017,2025-09-22 06:00:00,2025-09-22 15:00:00
TRIP-001422,RTE-19,BUS-069,2025-09-22 18:00:00,2025-09-22 21:11:00
TRIP-001423,RTE-14,BUS-034,2025-07-23 00:00:00,2025-07-23 12:02:00
TRIP-001424,RTE-29,BUS-072,2025-07-23 12:00:00,2025-07-23 22:43:00
TRIP-001425,RTE-26,BUS-007,2025-10-08 12:00:00,2025-10-08 16:00:00
TRIP-001426,RTE-14,BUS-011,2025-09-22 06:00:00,2025-09-22 18:02:00
TRIP-001427,RTE-13,BUS-011,2025-04-08 06:00:00,2025-04-08 12:37:00
TRIP-001428,RTE-14,BUS-061,2025-04-08 18:00:00,2025-04-09 06:02:00
TRIP-001429,RTE-29,BUS-040,2025-04-09 06:00:00,2025-04-09 16:43:00
TRIP-001430,RTE-13,BUS-061,2025-05-09 12:00:00,2025-05-09 18:37:00
TRIP-001431,RTE-02,BUS-040,2025-01-08 06:00:00,2025-01-08 08:46:00
TRIP-001432,RTE-06,BUS-068,2025-07-22 12:00:00,2025-07-22 15:36:00
TRIP-001433,RTE-10,BUS-034,2025-12-08 18:00:00,2025-12-09 02:41:00
TRIP-001434,RTE-11,BUS-028,2025-12-09 06:00:00,2025-12-09 14:14:00
TRIP-001435,RTE-12,BUS-047,2025-12-09 18:00:00,2025-12-09 22:27:00
TRIP-001436,RTE-12,BUS-076,2025-04-08 12:00:00,2025-04-08 16:27:00
TRIP-001437,RTE-13,BUS-065,2025-04-08 18:00:00,2025-04-09 00:37:00
TRIP-001438,RTE-14,BUS-063,2025-04-09 06:00:00,2025-04-09 18:02:00
TRIP-001439,RTE-19,BUS-052,2025-05-22 12:00:00,2025-05-22 15:11:00
TRIP-001440,RTE-30,BUS-015,2025-05-22 18:00:00,2025-05-23 06:25:00
TRIP-001441,RTE-09,BUS-022,2025-07-22 06:00:00,2025-07-22 13:49:00
TRIP-001442,RTE-10,BUS-006,2025-07-22 18:00:00,2025-07-23 02:41:00
TRIP-001443,RTE-11,BUS-068,2025-07-23 06:00:00,2025-07-23 14:14:00
TRIP-001444,RTE-22,BUS-001,2025-07-08 12:00:00,2025-07-08 18:10:00
TRIP-001445,RTE-15,BUS-014,2025-09-08 12:00:00,2025-09-08 17:11:00
TRIP-001446,RTE-16,BUS-035,2025-09-08 18:00:00,2025-09-09 01:34:00
TRIP-001447,RTE-11,BUS-079,2025-08-22 06:00:00,2025-08-22 14:14:00
TRIP-001448,RTE-04,BUS-076,2025-06-22 06:00:00,2025-06-22 12:03:00
TRIP-001449,RTE-17,BUS-022,2025-10-08 18:00:00,2025-10-08 20:39:00
TRIP-001450,RTE-18,BUS-035,2025-10-09 00:00:00,2025-10-09 09:00:00
TRIP-001451,RTE-19,BUS-060,2025-10-09 12:00:00,2025-10-09 15:11:00
TRIP-001452,RTE-06,BUS-067,2025-01-22 18:00:00,2025-01-22 21:36:00
TRIP-001453,RTE-07,BUS-024,2025-01-23 00:00:00,2025-01-23 09:42:00
TRIP-001454,RTE-02,BUS-013,2025-05-08 12:00:00,2025-05-08 14:46:00
TRIP-001455,RTE-03,BUS-022,2025-05-08 18:00:00,2025-05-08 21:02:00
TRIP-001456,RTE-30,BUS-043,2025-05-22 06:00:00,2025-05-22 18:25:00
TRIP-001457,RTE-25,BUS-030,2025-05-22 18:00:00,2025-05-23 03:38:00
TRIP-001458,RTE-23,BUS-035,2025-06-08 06:00:00,2025-06-08 13:32:00
TRIP-001459,RTE-24,BUS-063,2025-06-08 18:00:00,2025-06-09 05:14:00
TRIP-001460,RTE-27,BUS-056,2025-09-22 12:00:00,2025-09-22 23:39:00
TRIP-001461,RTE-14,BUS-053,2025-09-08 06:00:00,2025-09-08 18:02:00
TRIP-001462,RTE-23,BUS-009,2025-07-08 18:00:00,2025-07-09 01:32:00
TRIP-001463,RTE-27,BUS-036,2025-07-22 12:00:00,2025-07-22 23:39:00
TRIP-001464,RTE-18,BUS-063,2025-08-08 06:00:00,2025-08-08 15:00:00
TRIP-001465,RTE-19,BUS-033,2025-08-08 18:00:00,2025-08-08 21:11:00
TRIP-001466,RTE-04,BUS-043,2025-07-22 06:00:00,2025-07-22 12:03:00
TRIP-001467,RTE-12,BUS-075,2025-07-22 12:00:00,2025-07-22 16:27:00
TRIP-001468,RTE-13,BUS-013,2025-07-22 18:00:00,2025-07-23 00:37:00
TRIP-001469,RTE-28,BUS-030,2025-07-08 18:00:00,2025-07-09 02:59:00
TRIP-001470,RTE-18,BUS-047,2025-03-08 12:00:00,2025-03-08 21:00:00
TRIP-001471,RTE-19,BUS-060,2025-03-09 00:00:00,2025-03-09 03:11:00
TRIP-001472,RTE-15,BUS-066,2025-10-23 06:00:00,2025-10-23 11:11:00
TRIP-001473,RTE-11,BUS-034,2025-11-08 12:00:00,2025-11-08 20:14:00
TRIP-001474,RTE-12,BUS-008,2025-11-09 00:00:00,2025-11-09 04:27:00
TRIP-001475,RTE-08,BUS-008,2025-08-08 12:00:00,2025-08-08 18:05:00
TRIP-001476,RTE-08,BUS-077,2025-10-23 06:00:00,2025-10-23 12:05:00
TRIP-001477,RTE-05,BUS-078,2025-06-22 18:00:00,2025-06-23 06:23:00
TRIP-001478,RTE-04,BUS-042,2025-01-22 12:00:00,2025-01-22 18:03:00
TRIP-001479,RTE-27,BUS-059,2025-01-22 18:00:00,2025-01-23 05:39:00
TRIP-001480,RTE-01,BUS-071,2025-06-08 18:00:00,2025-06-09 01:44:00
TRIP-001481,RTE-11,BUS-049,2025-07-08 06:00:00,2025-07-08 14:14:00
TRIP-001482,RTE-02,BUS-033,2025-03-09 00:00:00,2025-03-09 02:46:00
TRIP-001483,RTE-02,BUS-059,2025-06-22 18:00:00,2025-06-22 20:46:00
TRIP-001484,RTE-18,BUS-058,2025-12-23 00:00:00,2025-12-23 09:00:00
TRIP-001485,RTE-15,BUS-009,2025-10-22 06:00:00,2025-10-22 11:11:00
TRIP-001486,RTE-16,BUS-036,2025-10-22 12:00:00,2025-10-22 19:34:00
TRIP-001487,RTE-30,BUS-010,2025-06-23 06:00:00,2025-06-23 18:25:00
TRIP-001488,RTE-13,BUS-058,2025-05-08 06:00:00,2025-05-08 12:37:00
TRIP-001489,RTE-16,BUS-008,2025-01-22 06:00:00,2025-01-22 13:34:00
TRIP-001490,RTE-17,BUS-033,2025-01-22 18:00:00,2025-01-22 20:39:00
TRIP-001491,RTE-25,BUS-054,2025-07-22 12:00:00,2025-07-22 21:38:00
TRIP-001492,RTE-29,BUS-040,2025-12-09 06:00:00,2025-12-09 16:43:00
TRIP-001493,RTE-30,BUS-053,2025-12-09 18:00:00,2025-12-10 06:25:00
TRIP-001494,RTE-25,BUS-035,2025-05-22 12:00:00,2025-05-22 21:38:00
TRIP-001495,RTE-01,BUS-030,2025-05-23 00:00:00,2025-05-23 07:44:00
TRIP-001496,RTE-16,BUS-011,2025-12-22 18:00:00,2025-12-23 01:34:00
TRIP-001497,RTE-17,BUS-004,2025-12-23 06:00:00,2025-12-23 08:39:00
TRIP-001498,RTE-04,BUS-060,2025-07-22 18:00:00,2025-07-23 00:03:00
TRIP-001499,RTE-12,BUS-038,2025-08-22 12:00:00,2025-08-22 16:27:00
TRIP-001500,RTE-28,BUS-038,2025-12-22 12:00:00,2025-12-22 20:59:00
TRIP-001501,RTE-07,BUS-070,2025-01-22 18:00:00,2025-01-23 03:42:00
TRIP-001502,RTE-08,BUS-053,2025-01-23 06:00:00,2025-01-23 12:05:00
TRIP-001503,RTE-09,BUS-007,2025-01-23 12:00:00,2025-01-23 19:49:00
TRIP-001504,RTE-02,BUS-030,2025-05-22 06:00:00,2025-05-22 08:46:00
TRIP-001505,RTE-18,BUS-057,2025-09-08 18:00:00,2025-09-09 03:00:00
TRIP-001506,RTE-19,BUS-037,2025-12-08 18:00:00,2025-12-08 21:11:00
TRIP-001507,RTE-28,BUS-052,2025-01-22 18:00:00,2025-01-23 02:59:00
TRIP-001508,RTE-16,BUS-033,2025-05-22 18:00:00,2025-05-23 01:34:00
TRIP-001509,RTE-25,BUS-072,2025-12-23 18:00:00,2025-12-24 03:38:00
TRIP-001510,RTE-08,BUS-010,2025-06-22 18:00:00,2025-06-23 00:05:00
TRIP-001511,RTE-24,BUS-008,2025-02-23 00:00:00,2025-02-23 11:14:00
TRIP-001512,RTE-22,BUS-064,2025-04-08 06:00:00,2025-04-08 12:10:00
TRIP-001513,RTE-23,BUS-016,2025-04-08 12:00:00,2025-04-08 19:32:00
TRIP-001514,RTE-05,BUS-076,2025-07-22 18:00:00,2025-07-23 06:23:00
TRIP-001515,RTE-06,BUS-010,2025-07-23 06:00:00,2025-07-23 09:36:00
TRIP-001516,RTE-09,BUS-017,2025-09-22 06:00:00,2025-09-22 13:49:00
TRIP-001517,RTE-28,BUS-022,2025-09-22 18:00:00,2025-09-23 02:59:00
TRIP-001518,RTE-15,BUS-049,2025-09-23 06:00:00,2025-09-23 11:11:00
TRIP-001519,RTE-22,BUS-071,2025-05-08 12:00:00,2025-05-08 18:10:00
TRIP-001520,RTE-23,BUS-066,2025-05-08 18:00:00,2025-05-09 01:32:00
TRIP-001521,RTE-24,BUS-076,2025-05-09 06:00:00,2025-05-09 17:14:00
TRIP-001522,RTE-13,BUS-025,2025-11-08 12:00:00,2025-11-08 18:37:00
TRIP-001523,RTE-14,BUS-039,2025-11-09 00:00:00,2025-11-09 12:02:00
TRIP-001524,RTE-22,BUS-008,2025-10-08 12:00:00,2025-10-08 18:10:00
TRIP-001525,RTE-23,BUS-078,2025-10-08 18:00:00,2025-10-09 01:32:00
TRIP-001526,RTE-29,BUS-005,2025-06-08 12:00:00,2025-06-08 22:43:00
TRIP-001527,RTE-11,BUS-071,2025-09-22 18:00:00,2025-09-23 02:14:00
TRIP-001528,RTE-06,BUS-029,2025-05-22 12:00:00,2025-05-22 15:36:00
TRIP-001529,RTE-07,BUS-004,2025-05-22 18:00:00,2025-05-23 03:42:00
TRIP-001530,RTE-30,BUS-042,2025-12-08 06:00:00,2025-12-08 18:25:00
TRIP-001531,RTE-03,BUS-040,2025-06-22 12:00:00,2025-06-22 15:02:00
TRIP-001532,RTE-04,BUS-061,2025-06-22 18:00:00,2025-06-23 00:03:00
TRIP-001533,RTE-28,BUS-022,2025-12-08 18:00:00,2025-12-09 02:59:00
TRIP-001534,RTE-05,BUS-040,2025-12-08 18:00:00,2025-12-09 06:23:00
TRIP-001535,RTE-22,BUS-038,2025-11-08 06:00:00,2025-11-08 12:10:00
TRIP-001536,RTE-15,BUS-013,2025-12-23 00:00:00,2025-12-23 05:11:00
TRIP-001537,RTE-18,BUS-045,2025-03-08 06:00:00,2025-03-08 15:00:00
TRIP-001538,RTE-30,BUS-025,2025-07-08 18:00:00,2025-07-09 06:25:00
TRIP-001539,RTE-25,BUS-006,2025-07-09 06:00:00,2025-07-09 15:38:00
TRIP-001540,RTE-24,BUS-009,2025-06-09 00:00:00,2025-06-09 11:14:00
TRIP-001541,RTE-25,BUS-066,2025-06-09 12:00:00,2025-06-09 21:38:00
TRIP-001542,RTE-19,BUS-067,2025-11-08 06:00:00,2025-11-08 09:11:00
TRIP-001543,RTE-30,BUS-064,2025-11-08 12:00:00,2025-11-09 00:25:00
TRIP-001544,RTE-14,BUS-070,2025-12-09 00:00:00,2025-12-09 12:02:00
TRIP-001545,RTE-16,BUS-075,2025-05-22 06:00:00,2025-05-22 13:34:00
TRIP-001546,RTE-03,BUS-068,2025-11-08 18:00:00,2025-11-08 21:02:00
TRIP-001547,RTE-04,BUS-062,2025-11-09 00:00:00,2025-11-09 06:03:00
TRIP-001548,RTE-22,BUS-048,2025-01-22 12:00:00,2025-01-22 18:10:00
TRIP-001549,RTE-22,BUS-049,2025-05-22 06:00:00,2025-05-22 12:10:00
TRIP-001550,RTE-20,BUS-016,2025-07-09 00:00:00,2025-07-09 06:10:00
TRIP-001551,RTE-21,BUS-062,2025-07-09 06:00:00,2025-07-09 14:11:00
TRIP-001552,RTE-07,BUS-050,2025-05-08 18:00:00,2025-05-09 03:42:00
TRIP-001553,RTE-08,BUS-072,2025-05-09 06:00:00,2025-05-09 12:05:00
TRIP-001554,RTE-23,BUS-013,2025-02-08 12:00:00,2025-02-08 19:32:00
TRIP-001555,RTE-24,BUS-013,2025-02-09 00:00:00,2025-02-09 11:14:00
TRIP-001556,RTE-16,BUS-033,2025-01-22 12:00:00,2025-01-22 19:34:00
TRIP-001557,RTE-17,BUS-033,2025-01-23 00:00:00,2025-01-23 02:39:00
TRIP-001558,RTE-18,BUS-047,2025-01-23 06:00:00,2025-01-23 15:00:00
TRIP-001559,RTE-24,BUS-080,2025-04-08 12:00:00,2025-04-08 23:14:00
TRIP-001560,RTE-25,BUS-079,2025-04-09 00:00:00,2025-04-09 09:38:00
TRIP-001561,RTE-01,BUS-007,2025-04-09 12:00:00,2025-04-09 19:44:00
TRIP-001562,RTE-20,BUS-021,2025-05-22 06:00:00,2025-05-22 12:10:00
TRIP-001563,RTE-21,BUS-026,2025-05-22 12:00:00,2025-05-22 20:11:00
TRIP-001564,RTE-22,BUS-007,2025-05-23 00:00:00,2025-05-23 06:10:00
TRIP-001565,RTE-03,BUS-016,2025-08-08 06:00:00,2025-08-08 09:02:00
TRIP-001566,RTE-28,BUS-038,2025-07-22 18:00:00,2025-07-23 02:59:00
TRIP-001567,RTE-18,BUS-059,2025-08-22 06:00:00,2025-08-22 15:00:00
TRIP-001568,RTE-19,BUS-061,2025-08-22 18:00:00,2025-08-22 21:11:00
TRIP-001569,RTE-20,BUS-048,2025-08-23 00:00:00,2025-08-23 06:10:00
TRIP-001570,RTE-10,BUS-067,2025-07-09 00:00:00,2025-07-09 08:41:00
TRIP-001571,RTE-06,BUS-040,2025-02-08 12:00:00,2025-02-08 15:36:00
TRIP-001572,RTE-07,BUS-059,2025-02-08 18:00:00,2025-02-09 03:42:00
TRIP-001573,RTE-13,BUS-074,2025-03-08 18:00:00,2025-03-09 00:37:00
TRIP-001574,RTE-29,BUS-068,2025-07-22 18:00:00,2025-07-23 04:43:00
TRIP-001575,RTE-26,BUS-010,2025-07-09 06:00:00,2025-07-09 10:00:00
TRIP-001576,RTE-10,BUS-064,2025-07-09 06:00:00,2025-07-09 14:41:00
TRIP-001577,RTE-20,BUS-075,2025-03-22 06:00:00,2025-03-22 12:10:00
TRIP-001578,RTE-16,BUS-021,2025-12-08 06:00:00,2025-12-08 13:34:00
TRIP-001579,RTE-17,BUS-031,2025-01-08 12:00:00,2025-01-08 14:39:00
TRIP-001580,RTE-12,BUS-030,2025-05-08 12:00:00,2025-05-08 16:27:00
TRIP-001581,RTE-13,BUS-050,2025-05-08 18:00:00,2025-05-09 00:37:00
TRIP-001582,RTE-07,BUS-080,2025-02-08 06:00:00,2025-02-08 15:42:00
TRIP-001583,RTE-08,BUS-007,2025-02-08 18:00:00,2025-02-09 00:05:00
TRIP-001584,RTE-14,BUS-020,2025-12-22 12:00:00,2025-12-23 00:02:00
TRIP-001585,RTE-16,BUS-053,2025-12-23 06:00:00,2025-12-23 13:34:00
TRIP-001586,RTE-29,BUS-034,2025-04-22 18:00:00,2025-04-23 04:43:00
TRIP-001587,RTE-30,BUS-048,2025-04-23 06:00:00,2025-04-23 18:25:00
TRIP-001588,RTE-21,BUS-054,2025-11-08 06:00:00,2025-11-08 14:11:00
TRIP-001589,RTE-22,BUS-013,2025-11-08 18:00:00,2025-11-09 00:10:00
TRIP-001590,RTE-23,BUS-049,2025-11-09 00:00:00,2025-11-09 07:32:00
TRIP-001591,RTE-08,BUS-072,2025-04-08 12:00:00,2025-04-08 18:05:00
TRIP-001592,RTE-09,BUS-005,2025-04-08 18:00:00,2025-04-09 01:49:00
TRIP-001593,RTE-24,BUS-005,2025-12-22 12:00:00,2025-12-22 23:14:00
TRIP-001594,RTE-28,BUS-067,2025-06-08 12:00:00,2025-06-08 20:59:00
TRIP-001595,RTE-15,BUS-042,2025-06-09 00:00:00,2025-06-09 05:11:00
TRIP-001596,RTE-16,BUS-010,2025-06-09 06:00:00,2025-06-09 13:34:00
TRIP-001597,RTE-05,BUS-029,2025-09-22 12:00:00,2025-09-23 00:23:00
TRIP-001598,RTE-06,BUS-018,2025-09-23 00:00:00,2025-09-23 03:36:00
TRIP-001599,RTE-27,BUS-039,2025-02-08 12:00:00,2025-02-08 23:39:00
TRIP-001600,RTE-22,BUS-062,2025-08-08 12:00:00,2025-08-08 18:10:00
TRIP-001601,RTE-10,BUS-042,2025-09-22 12:00:00,2025-09-22 20:41:00
TRIP-001602,RTE-11,BUS-006,2025-09-23 00:00:00,2025-09-23 08:14:00
TRIP-001603,RTE-18,BUS-026,2025-10-22 12:00:00,2025-10-22 21:00:00
TRIP-001604,RTE-19,BUS-035,2025-10-23 00:00:00,2025-10-23 03:11:00
TRIP-001605,RTE-19,BUS-061,2025-12-22 06:00:00,2025-12-22 09:11:00
TRIP-001606,RTE-20,BUS-070,2025-12-22 12:00:00,2025-12-22 18:10:00
TRIP-001607,RTE-15,BUS-002,2025-07-09 00:00:00,2025-07-09 05:11:00
TRIP-001608,RTE-16,BUS-009,2025-07-09 06:00:00,2025-07-09 13:34:00
TRIP-001609,RTE-18,BUS-067,2025-02-08 12:00:00,2025-02-08 21:00:00
TRIP-001610,RTE-19,BUS-010,2025-02-09 00:00:00,2025-02-09 03:11:00
TRIP-001611,RTE-27,BUS-060,2025-06-22 18:00:00,2025-06-23 05:39:00
TRIP-001612,RTE-19,BUS-052,2025-08-22 12:00:00,2025-08-22 15:11:00
TRIP-001613,RTE-30,BUS-035,2025-08-22 18:00:00,2025-08-23 06:25:00
TRIP-001614,RTE-28,BUS-032,2025-07-22 06:00:00,2025-07-22 14:59:00
TRIP-001615,RTE-06,BUS-021,2025-12-08 12:00:00,2025-12-08 15:36:00
TRIP-001616,RTE-07,BUS-047,2025-02-08 12:00:00,2025-02-08 21:42:00
TRIP-001617,RTE-08,BUS-053,2025-02-09 00:00:00,2025-02-09 06:05:00
TRIP-001618,RTE-14,BUS-045,2025-02-09 00:00:00,2025-02-09 12:02:00
TRIP-001619,RTE-29,BUS-026,2025-02-09 12:00:00,2025-02-09 22:43:00
TRIP-001620,RTE-06,BUS-017,2025-07-22 06:00:00,2025-07-22 09:36:00
TRIP-001621,RTE-24,BUS-018,2025-02-08 06:00:00,2025-02-08 17:14:00
TRIP-001622,RTE-14,BUS-077,2025-04-22 18:00:00,2025-04-23 06:02:00
TRIP-001623,RTE-12,BUS-071,2025-01-08 06:00:00,2025-01-08 10:27:00
TRIP-001624,RTE-14,BUS-025,2025-12-22 06:00:00,2025-12-22 18:02:00
TRIP-001625,RTE-25,BUS-019,2025-01-22 06:00:00,2025-01-22 15:38:00
TRIP-001626,RTE-29,BUS-026,2025-03-09 06:00:00,2025-03-09 16:43:00
TRIP-001627,RTE-06,BUS-077,2025-02-22 12:00:00,2025-02-22 15:36:00
TRIP-001628,RTE-03,BUS-034,2025-06-23 00:00:00,2025-06-23 03:02:00
TRIP-001629,RTE-04,BUS-047,2025-06-23 06:00:00,2025-06-23 12:03:00
TRIP-001630,RTE-12,BUS-057,2025-07-22 06:00:00,2025-07-22 10:27:00
TRIP-001631,RTE-04,BUS-069,2025-12-23 06:00:00,2025-12-23 12:03:00
TRIP-001632,RTE-04,BUS-040,2025-05-09 00:00:00,2025-05-09 06:03:00
TRIP-001633,RTE-05,BUS-001,2025-05-09 06:00:00,2025-05-09 18:23:00
TRIP-001634,RTE-28,BUS-070,2025-12-23 06:00:00,2025-12-23 14:59:00
TRIP-001635,RTE-29,BUS-072,2025-12-23 18:00:00,2025-12-24 04:43:00
TRIP-001636,RTE-15,BUS-020,2025-06-23 12:00:00,2025-06-23 17:11:00
TRIP-001637,RTE-09,BUS-007,2025-05-22 06:00:00,2025-05-22 13:49:00
TRIP-001638,RTE-11,BUS-002,2025-06-23 18:00:00,2025-06-24 02:14:00
TRIP-001639,RTE-02,BUS-022,2025-11-22 06:00:00,2025-11-22 08:46:00
TRIP-001640,RTE-30,BUS-078,2025-05-08 06:00:00,2025-05-08 18:25:00
TRIP-001641,RTE-25,BUS-049,2025-05-08 18:00:00,2025-05-09 03:38:00
TRIP-001642,RTE-26,BUS-001,2025-05-09 06:00:00,2025-05-09 10:00:00
TRIP-001643,RTE-18,BUS-001,2025-06-23 00:00:00,2025-06-23 09:00:00
TRIP-001644,RTE-12,BUS-037,2025-03-22 06:00:00,2025-03-22 10:27:00
TRIP-001645,RTE-14,BUS-059,2025-03-23 00:00:00,2025-03-23 12:02:00
TRIP-001646,RTE-24,BUS-048,2025-09-22 06:00:00,2025-09-22 17:14:00
TRIP-001647,RTE-25,BUS-063,2025-09-22 18:00:00,2025-09-23 03:38:00
TRIP-001648,RTE-24,BUS-018,2025-12-22 06:00:00,2025-12-22 17:14:00
TRIP-001649,RTE-06,BUS-050,2025-12-09 06:00:00,2025-12-09 09:36:00
TRIP-001650,RTE-07,BUS-064,2025-12-08 18:00:00,2025-12-09 03:42:00
TRIP-001651,RTE-21,BUS-049,2025-10-22 18:00:00,2025-10-23 02:11:00
TRIP-001652,RTE-22,BUS-058,2025-10-23 06:00:00,2025-10-23 12:10:00
TRIP-001653,RTE-12,BUS-077,2025-02-08 18:00:00,2025-02-08 22:27:00
TRIP-001654,RTE-02,BUS-078,2025-03-09 06:00:00,2025-03-09 08:46:00
TRIP-001655,RTE-07,BUS-048,2025-12-08 06:00:00,2025-12-08 15:42:00
TRIP-001656,RTE-30,BUS-071,2025-03-09 00:00:00,2025-03-09 12:25:00
TRIP-001657,RTE-06,BUS-040,2025-04-22 06:00:00,2025-04-22 09:36:00
TRIP-001658,RTE-04,BUS-070,2025-01-22 06:00:00,2025-01-22 12:03:00
TRIP-001659,RTE-05,BUS-023,2025-01-22 12:00:00,2025-01-23 00:23:00
TRIP-001660,RTE-06,BUS-033,2025-01-23 00:00:00,2025-01-23 03:36:00
TRIP-001661,RTE-13,BUS-050,2025-11-22 12:00:00,2025-11-22 18:37:00
TRIP-001662,RTE-14,BUS-032,2025-11-23 00:00:00,2025-11-23 12:02:00
TRIP-001663,RTE-04,BUS-025,2025-05-08 18:00:00,2025-05-09 00:03:00
TRIP-001664,RTE-05,BUS-033,2025-04-22 18:00:00,2025-04-23 06:23:00
TRIP-001665,RTE-06,BUS-006,2025-04-23 06:00:00,2025-04-23 09:36:00
TRIP-001666,RTE-16,BUS-058,2025-03-22 06:00:00,2025-03-22 13:34:00
TRIP-001667,RTE-17,BUS-019,2025-03-22 18:00:00,2025-03-22 20:39:00
TRIP-001668,RTE-18,BUS-065,2025-03-23 00:00:00,2025-03-23 09:00:00
TRIP-001669,RTE-25,BUS-013,2025-10-22 06:00:00,2025-10-22 15:38:00
TRIP-001670,RTE-01,BUS-063,2025-10-22 18:00:00,2025-10-23 01:44:00
TRIP-001671,RTE-22,BUS-045,2025-09-23 00:00:00,2025-09-23 06:10:00
TRIP-001672,RTE-23,BUS-028,2025-09-23 06:00:00,2025-09-23 13:32:00
TRIP-001673,RTE-07,BUS-070,2025-02-09 00:00:00,2025-02-09 09:42:00
TRIP-001674,RTE-08,BUS-061,2025-02-09 12:00:00,2025-02-09 18:05:00
TRIP-001675,RTE-01,BUS-032,2025-11-09 06:00:00,2025-11-09 13:44:00
TRIP-001676,RTE-02,BUS-047,2025-11-09 18:00:00,2025-11-09 20:46:00
TRIP-001677,RTE-28,BUS-017,2025-06-22 12:00:00,2025-06-22 20:59:00
TRIP-001678,RTE-29,BUS-001,2025-06-23 00:00:00,2025-06-23 10:43:00
TRIP-001679,RTE-30,BUS-019,2025-06-23 12:00:00,2025-06-24 00:25:00
TRIP-001680,RTE-19,BUS-074,2025-10-08 12:00:00,2025-10-08 15:11:00
TRIP-001681,RTE-20,BUS-009,2025-10-08 18:00:00,2025-10-09 00:10:00
TRIP-001682,RTE-23,BUS-040,2025-10-22 06:00:00,2025-10-22 13:32:00
TRIP-001683,RTE-24,BUS-029,2025-10-22 18:00:00,2025-10-23 05:14:00
TRIP-001684,RTE-08,BUS-028,2025-02-09 06:00:00,2025-02-09 12:05:00
TRIP-001685,RTE-09,BUS-052,2025-02-09 12:00:00,2025-02-09 19:49:00
TRIP-001686,RTE-01,BUS-063,2025-08-22 18:00:00,2025-08-23 01:44:00
TRIP-001687,RTE-14,BUS-032,2025-04-08 12:00:00,2025-04-09 00:02:00
TRIP-001688,RTE-16,BUS-033,2025-04-09 06:00:00,2025-04-09 13:34:00
TRIP-001689,RTE-24,BUS-080,2025-11-08 12:00:00,2025-11-08 23:14:00
TRIP-001690,RTE-25,BUS-029,2025-11-09 00:00:00,2025-11-09 09:38:00
TRIP-001691,RTE-26,BUS-039,2025-11-09 12:00:00,2025-11-09 16:00:00
TRIP-001692,RTE-22,BUS-009,2025-07-09 00:00:00,2025-07-09 06:10:00
TRIP-001693,RTE-21,BUS-075,2025-02-08 12:00:00,2025-02-08 20:11:00
TRIP-001694,RTE-22,BUS-040,2025-02-09 00:00:00,2025-02-09 06:10:00
TRIP-001695,RTE-19,BUS-075,2025-12-08 06:00:00,2025-12-08 09:11:00
TRIP-001696,RTE-17,BUS-054,2025-12-08 12:00:00,2025-12-08 14:39:00
TRIP-001697,RTE-18,BUS-047,2025-12-08 18:00:00,2025-12-09 03:00:00
TRIP-001698,RTE-14,BUS-024,2025-04-22 12:00:00,2025-04-23 00:02:00
TRIP-001699,RTE-17,BUS-009,2025-09-09 00:00:00,2025-09-09 02:39:00
TRIP-001700,RTE-18,BUS-016,2025-09-09 06:00:00,2025-09-09 15:00:00
TRIP-001701,RTE-08,BUS-007,2025-10-08 12:00:00,2025-10-08 18:05:00
TRIP-001702,RTE-09,BUS-040,2025-10-08 18:00:00,2025-10-09 01:49:00
TRIP-001703,RTE-24,BUS-033,2025-05-22 06:00:00,2025-05-22 17:14:00
TRIP-001704,RTE-04,BUS-043,2025-11-22 12:00:00,2025-11-22 18:03:00
TRIP-001705,RTE-21,BUS-034,2025-04-22 06:00:00,2025-04-22 14:11:00
TRIP-001706,RTE-08,BUS-005,2025-09-09 00:00:00,2025-09-09 06:05:00
TRIP-001707,RTE-15,BUS-060,2025-12-22 12:00:00,2025-12-22 17:11:00
TRIP-001708,RTE-20,BUS-017,2025-12-09 18:00:00,2025-12-10 00:10:00
TRIP-001709,RTE-23,BUS-029,2025-01-22 18:00:00,2025-01-23 01:32:00
TRIP-001710,RTE-24,BUS-002,2025-01-23 06:00:00,2025-01-23 17:14:00
TRIP-001711,RTE-25,BUS-025,2025-01-23 18:00:00,2025-01-24 03:38:00
TRIP-001712,RTE-21,BUS-008,2025-02-22 12:00:00,2025-02-22 20:11:00
TRIP-001713,RTE-22,BUS-059,2025-02-23 00:00:00,2025-02-23 06:10:00
TRIP-001714,RTE-17,BUS-073,2025-02-08 12:00:00,2025-02-08 14:39:00
TRIP-001715,RTE-18,BUS-079,2025-02-08 18:00:00,2025-02-09 03:00:00
TRIP-001716,RTE-24,BUS-036,2025-01-08 12:00:00,2025-01-08 23:14:00
TRIP-001717,RTE-25,BUS-010,2025-01-08 12:00:00,2025-01-08 21:38:00
