trip_id,actual_departure_ts,actual_arrival_ts,departure_delay_minutes,arrival_delay_minutes,disruption_reason,severity_level
TRIP-001325,2025-06-22 18:10:00,2025-06-23 03:42:00,10,0,,
TRIP-001326,2025-09-22 18:02:00,2025-09-23 01:44:00,2,0,,
TRIP-001327,2025-02-22 06:18:00,2025-02-22 12:35:00,18,25,,
TRIP-001328,2025-02-22 12:00:00,2025-02-22 19:44:00,0,12,,
TRIP-001329,2025-01-22 06:00:00,2025-01-22 10:27:00,0,0,,
TRIP-001330,2025-01-22 12:19:00,2025-01-22 19:21:00,19,44,,
TRIP-001331,2025-05-08 18:00:00,2025-05-09 03:19:00,0,19,,
TRIP-001332,2025-05-09 06:07:00,2025-05-09 09:39:00,7,28,,
TRIP-001333,2025-08-09 12:43:00,2025-08-09 19:12:00,43,62,,
TRIP-001334,2025-06-09 12:00:00,2025-06-09 18:35:00,0,25,,
TRIP-001335,2025-01-08 18:00:00,2025-01-09 06:25:00,0,0,,
TRIP-001336,2025-04-22 18:34:00,2025-04-23 06:02:00,34,48,,
TRIP-001337,2025-02-22 12:11:00,2025-02-22 18:42:00,11,37,,
TRIP-001338,2025-02-22 18:13:00,2025-02-23 02:00:00,13,11,,
TRIP-001339,2025-02-23 06:34:00,2025-02-23 15:19:00,34,38,,
TRIP-001340,2025-03-22 06:27:00,2025-03-22 09:24:00,27,38,,
TRIP-001341,2025-02-08 18:00:00,2025-02-08 21:36:00,0,0,,
TRIP-001342,2025-04-22 18:00:00,2025-04-23 02:24:00,0,10,,
TRIP-001343,2025-02-22 12:05:00,2025-02-22 19:42:00,5,8,,
TRIP-001344,2025-02-23 00:00:00,2025-02-23 03:06:00,0,27,,
TRIP-001345,2025-02-23 06:00:00,2025-02-23 15:07:00,0,7,,
TRIP-001346,2025-09-08 06:00:00,2025-09-08 08:39:00,0,0,,
TRIP-001347,2025-07-23 00:29:00,2025-07-23 09:13:00,29,14,,
TRIP-001348,2025-08-09 00:03:00,2025-08-09 10:51:00,3,8,,
TRIP-001349,2025-05-08 18:23:00,2025-05-08 23:50:00,23,39,,
TRIP-001350,2025-02-22 12:03:00,2025-02-22 17:16:00,3,5,,
TRIP-001351,2025-02-22 18:02:00,2025-02-23 02:17:00,2,43,,
TRIP-001352,2025-05-08 12:00:00,2025-05-08 15:51:00,0,15,,
TRIP-001353,2025-07-23 00:00:00,2025-07-23 08:41:00,0,0,,
TRIP-001354,2025-12-22 12:19:00,2025-12-22 21:39:00,19,39,,
TRIP-001355,2025-12-23 00:37:00,2025-12-23 03:31:00,37,20,,
TRIP-001356,2025-12-23 06:25:00,2025-12-23 18:51:00,25,26,,
TRIP-001357,2025-07-09 06:16:00,2025-07-09 19:05:00,16,42,,
TRIP-001358,2025-11-08 12:00:00,2025-11-08 15:27:00,0,25,,
TRIP-001359,2025-11-08 18:24:00,2025-11-09 00:41:00,24,38,,
TRIP-001360,2025-10-22 06:20:00,2025-10-22 12:57:00,20,54,,
TRIP-001361,2025-10-22 12:00:00,2025-10-23 00:23:00,0,0,,
TRIP-001362,2025-10-23 00:30:00,2025-10-23 03:46:00,30,10,,
TRIP-001363,2025-07-23 06:00:00,2025-07-23 11:07:00,0,40,,
TRIP-001364,2025-07-08 06:01:00,2025-07-08 18:41:00,1,16,,
TRIP-001365,2025-07-08 18:07:00,2025-07-09 04:02:00,7,24,,
TRIP-001366,2025-07-23 12:16:00,2025-07-24 00:10:00,16,8,,
TRIP-001367,2025-08-08 06:00:00,2025-08-08 12:17:00,0,14,,
TRIP-001368,2025-08-08 12:17:00,2025-08-09 00:20:00,17,41,,
TRIP-001369,2025-06-23 18:02:00,2025-06-24 05:02:00,2,19,,
TRIP-001370,2025-08-22 06:23:00,2025-08-22 13:52:00,23,8,,
TRIP-001371,2025-05-22 06:23:00,2025-05-22 11:00:00,23,33,,
TRIP-001372,2025-05-22 12:17:00,2025-05-22 19:26:00,17,49,,
TRIP-001373,2025-11-22 18:00:00,2025-11-23 01:37:00,0,5,,
TRIP-001374,2025-11-23 06:18:00,2025-11-23 17:39:00,18,25,,
TRIP-001375,2025-06-08 06:00:00,2025-06-08 12:05:00,0,0,,
TRIP-001376,2025-06-09 00:30:00,2025-06-09 11:19:00,30,140,Kemacetan,Medium
TRIP-001377,2025-11-08 06:10:00,2025-11-08 17:16:00,10,33,,
TRIP-001378,2025-11-08 18:00:00,2025-11-09 06:34:00,0,9,,
TRIP-001379,2025-11-09 06:00:00,2025-11-09 15:38:00,0,0,,
TRIP-001380,2025-03-09 00:30:00,2025-03-09 05:12:00,30,72,,
TRIP-001381,2025-12-22 12:19:00,2025-12-22 15:42:00,19,40,,
TRIP-001382,2025-09-23 00:38:00,2025-09-23 12:42:00,38,223,Kemacetan,High
TRIP-001383,2025-04-08 06:24:00,2025-04-08 12:27:00,24,24,,
TRIP-001384,2025-04-08 12:22:00,2025-04-09 00:29:00,22,6,,
TRIP-001385,2025-08-23 00:29:00,2025-08-23 05:28:00,29,61,,
TRIP-001386,2025-08-23 06:28:00,2025-08-23 13:07:00,28,30,,
TRIP-001387,2025-12-08 06:41:00,2025-12-08 09:36:00,41,57,,
TRIP-001388,2025-12-08 12:00:00,2025-12-08 21:00:00,0,0,,
TRIP-001389,2025-08-08 06:08:00,2025-08-08 12:16:00,8,11,,
TRIP-001390,2025-08-08 12:14:00,2025-08-08 20:12:00,14,23,,
TRIP-001391,2025-06-22 12:13:00,2025-06-22 19:34:00,13,0,,
TRIP-001392,2025-06-23 00:00:00,2025-06-23 02:39:00,0,0,,
TRIP-001393,2025-09-22 12:15:00,2025-09-22 18:42:00,15,5,,
TRIP-001394,2025-09-23 00:00:00,2025-09-23 12:26:00,0,24,,
TRIP-001395,2025-01-22 06:00:00,2025-01-22 18:23:00,0,0,,
TRIP-001396,2025-04-23 00:00:00,2025-04-23 12:23:00,0,0,,
TRIP-001397,2025-06-08 18:45:00,2025-06-09 04:53:00,45,290,Kerusakan Mesin,High
TRIP-001398,2025-10-22 12:40:00,2025-10-22 20:43:00,40,54,,
TRIP-001399,2025-12-08 06:05:00,2025-12-08 09:09:00,5,7,,
TRIP-001400,2025-08-22 12:15:00,2025-08-22 21:33:00,15,34,,
TRIP-001401,2025-08-23 00:19:00,2025-08-23 11:01:00,19,18,,
TRIP-001402,2025-11-09 00:27:00,2025-11-09 06:05:00,27,0,,
TRIP-001403,2025-03-08 06:24:00,2025-03-08 10:31:00,24,80,,
TRIP-001404,2025-03-08 12:17:00,2025-03-08 18:44:00,17,34,,
TRIP-001405,2025-12-22 06:00:00,2025-12-22 09:06:00,0,20,,
TRIP-001406,2025-05-09 12:25:00,2025-05-09 15:43:00,25,32,,
TRIP-001407,2025-02-22 12:10:00,2025-02-22 15:17:00,10,15,,
TRIP-001408,2025-06-23 06:26:00,2025-06-23 14:46:00,26,35,,
TRIP-001409,2025-09-22 12:23:00,2025-09-22 20:27:00,23,16,,
TRIP-001410,2025-12-22 06:00:00,2025-12-22 18:50:00,0,27,,
TRIP-001411,2025-08-08 06:12:00,2025-08-08 15:54:00,12,12,,
TRIP-001412,2025-08-08 18:27:00,2025-08-09 00:44:00,27,39,,
TRIP-001413,2025-08-09 00:06:00,2025-08-09 08:18:00,6,29,,
TRIP-001414,2025-01-22 06:33:00,2025-01-22 17:44:00,33,30,,
TRIP-001415,2025-12-22 06:09:00,2025-12-22 14:00:00,9,28,,
TRIP-001416,2025-12-22 18:00:00,2025-12-23 05:14:00,0,0,,
TRIP-001417,2025-05-08 18:32:00,2025-05-09 01:59:00,32,25,,
TRIP-001418,2025-05-09 06:24:00,2025-05-09 08:59:00,24,20,,
TRIP-001419,2025-05-09 12:41:00,2025-05-09 22:06:00,41,66,,
TRIP-001420,2025-12-23 06:10:00,2025-12-23 15:22:00,10,22,,
TRIP-001421,2025-09-22 06:03:00,2025-09-22 15:33:00,3,33,,
TRIP-001422,2025-09-22 18:39:00,2025-09-22 22:12:00,39,61,,
TRIP-001423,2025-07-23 00:13:00,2025-07-23 12:31:00,13,29,,
TRIP-001424,2025-07-23 12:08:00,2025-07-23 22:52:00,8,9,,
TRIP-001425,2025-10-08 12:23:00,2025-10-08 16:27:00,23,27,,
TRIP-001426,2025-09-22 06:00:00,2025-09-22 18:02:00,0,0,,
TRIP-001427,2025-04-08 06:18:00,2025-04-08 12:46:00,18,9,,
TRIP-001428,2025-04-08 18:47:00,2025-04-09 06:58:00,47,56,,
TRIP-001429,2025-04-09 06:26:00,2025-04-09 17:32:00,26,49,,
TRIP-001430,2025-05-09 12:23:00,2025-05-09 18:57:00,23,20,,
TRIP-001431,2025-01-08 06:00:00,2025-01-08 08:46:00,0,0,,
TRIP-001432,2025-07-22 12:23:00,2025-07-22 15:56:00,23,20,,
TRIP-001433,2025-12-08 18:00:00,2025-12-09 02:41:00,0,0,,
TRIP-001434,2025-12-09 06:20:00,2025-12-09 14:49:00,20,35,,
TRIP-001435,2025-12-09 18:18:00,2025-12-09 22:40:00,18,13,,
TRIP-001436,2025-04-08 12:11:00,2025-04-08 16:30:00,11,3,,
TRIP-001437,2025-04-08 18:18:00,2025-04-09 01:13:00,18,36,,
TRIP-001438,2025-04-09 06:36:00,2025-04-09 19:05:00,36,63,,
TRIP-001439,2025-05-22 12:36:00,2025-05-22 16:09:00,36,58,,
TRIP-001440,2025-05-22 18:00:00,2025-05-23 06:25:00,0,0,,
TRIP-001441,2025-07-22 06:19:00,2025-07-22 14:31:00,19,42,,
TRIP-001442,2025-07-22 18:03:00,2025-07-23 02:41:00,3,0,,
TRIP-001443,2025-07-23 06:23:00,2025-07-23 15:30:00,23,76,,
TRIP-001444,2025-07-08 12:00:00,2025-07-08 18:10:00,0,0,,
TRIP-001445,2025-09-08 12:06:00,2025-09-08 17:11:00,6,0,,
TRIP-001446,2025-09-08 18:23:00,2025-09-09 01:58:00,23,24,,
TRIP-001447,2025-08-22 06:00:00,2025-08-22 14:14:00,0,0,,
TRIP-001448,2025-06-22 06:04:00,2025-06-22 12:04:00,4,1,,
TRIP-001449,2025-10-08 18:16:00,2025-10-08 21:37:00,16,58,,
TRIP-001450,2025-10-09 00:00:00,2025-10-09 09:00:00,0,0,,
TRIP-001451,2025-10-09 12:00:00,2025-10-09 15:34:00,0,23,,
TRIP-001452,2025-01-22 18:00:00,2025-01-22 22:33:00,0,57,,
TRIP-001453,2025-01-23 00:20:00,2025-01-23 10:26:00,20,44,,
TRIP-001454,2025-05-08 12:00:00,2025-05-08 14:46:00,0,0,,
TRIP-001455,2025-05-08 18:28:00,2025-05-08 21:44:00,28,42,,
TRIP-001456,2025-05-22 06:23:00,2025-05-22 19:19:00,23,54,,
TRIP-001457,2025-05-22 18:25:00,2025-05-23 03:39:00,25,1,,
TRIP-001458,2025-06-08 06:15:00,2025-06-08 13:52:00,15,20,,
TRIP-001459,2025-06-08 18:13:00,2025-06-09 05:46:00,13,32,,
TRIP-001460,2025-09-22 12:00:00,2025-09-22 23:39:00,0,0,,
TRIP-001461,2025-09-08 06:00:00,2025-09-08 18:02:00,0,0,,
TRIP-001462,2025-07-08 18:00:00,2025-07-09 01:38:00,0,6,,
TRIP-001463,2025-07-22 12:00:00,2025-07-22 23:53:00,0,14,,
TRIP-001464,2025-08-08 06:04:00,2025-08-08 15:00:00,4,0,,
TRIP-001465,2025-08-08 18:19:00,2025-08-08 21:24:00,19,13,,
TRIP-001466,2025-07-22 06:49:00,2025-07-22 13:07:00,49,64,,
TRIP-001467,2025-07-22 12:04:00,2025-07-22 16:27:00,4,0,,
TRIP-001468,2025-07-22 18:00:00,2025-07-23 00:37:00,0,0,,
TRIP-001469,2025-07-08 18:02:00,2025-07-09 06:44:00,2,225,Kemacetan,High
TRIP-001470,2025-03-08 12:34:00,2025-03-08 21:51:00,34,51,,
TRIP-001471,2025-03-09 00:02:00,2025-03-09 03:26:00,2,15,,
TRIP-001472,2025-10-23 06:59:00,2025-10-23 11:49:00,59,38,,
TRIP-001473,2025-11-08 12:26:00,2025-11-08 21:06:00,26,52,,
TRIP-001474,2025-11-09 00:25:00,2025-11-09 05:25:00,25,58,,
TRIP-001475,2025-08-08 12:48:00,2025-08-08 18:44:00,48,39,,
TRIP-001476,2025-10-23 06:19:00,2025-10-23 12:05:00,19,0,,
TRIP-001477,2025-06-22 18:34:00,2025-06-23 06:41:00,34,18,,
TRIP-001478,2025-01-22 12:21:00,2025-01-22 18:22:00,21,19,,
TRIP-001479,2025-01-22 18:29:00,2025-01-23 05:39:00,29,0,,
TRIP-001480,2025-06-08 18:10:00,2025-06-09 02:36:00,10,52,,
TRIP-001481,2025-07-08 06:00:00,2025-07-08 14:14:00,0,0,,
TRIP-001482,2025-03-09 00:42:00,2025-03-09 03:04:00,42,18,,
TRIP-001483,2025-06-22 18:16:00,2025-06-22 20:46:00,16,0,,
TRIP-001484,2025-12-23 00:34:00,2025-12-23 09:19:00,34,19,,
TRIP-001485,2025-10-22 06:24:00,2025-10-22 11:15:00,24,4,,
TRIP-001486,2025-10-22 12:11:00,2025-10-22 19:34:00,11,0,,
TRIP-001487,2025-06-23 06:00:00,2025-06-23 18:36:00,0,11,,
TRIP-001488,2025-05-08 06:10:00,2025-05-08 13:06:00,10,29,,
TRIP-001489,2025-01-22 06:04:00,2025-01-22 14:06:00,4,32,,
TRIP-001490,2025-01-22 18:24:00,2025-01-22 21:02:00,24,23,,
TRIP-001491,2025-07-22 12:08:00,2025-07-22 21:53:00,8,15,,
TRIP-001492,2025-12-09 06:18:00,2025-12-09 16:56:00,18,13,,
TRIP-001493,2025-12-09 18:11:00,2025-12-10 06:25:00,11,0,,
TRIP-001494,2025-05-22 12:36:00,2025-05-22 22:38:00,36,60,,
TRIP-001495,2025-05-23 00:33:00,2025-05-23 08:04:00,33,20,,
TRIP-001496,2025-12-22 18:01:00,2025-12-23 02:00:00,1,26,,
TRIP-001497,2025-12-23 06:09:00,2025-12-23 09:08:00,9,29,,
TRIP-001498,2025-07-22 18:16:00,2025-07-23 00:26:00,16,23,,
TRIP-001499,2025-08-22 12:20:00,2025-08-22 16:51:00,20,24,,
TRIP-001500,2025-12-22 12:00:00,2025-12-22 21:09:00,0,10,,
TRIP-001501,2025-01-22 18:16:00,2025-01-23 03:42:00,16,0,,
TRIP-001502,2025-01-23 06:14:00,2025-01-23 12:39:00,14,34,,
TRIP-001503,2025-01-23 12:15:00,2025-01-23 20:23:00,15,34,,
TRIP-001504,2025-05-22 06:03:00,2025-05-22 12:15:00,3,209,Kemacetan,High
TRIP-001505,2025-09-08 18:20:00,2025-09-09 03:12:00,20,12,,
TRIP-001506,2025-12-08 18:27:00,2025-12-08 21:32:00,27,21,,
TRIP-001507,2025-01-22 18:00:00,2025-01-23 02:59:00,0,0,,
TRIP-001508,2025-05-22 18:00:00,2025-05-23 01:34:00,0,0,,
TRIP-001509,2025-12-23 18:00:00,2025-12-24 03:46:00,0,8,,
TRIP-001510,2025-06-22 18:17:00,2025-06-23 00:31:00,17,26,,
TRIP-001511,2025-02-23 00:15:00,2025-02-23 11:40:00,15,26,,
TRIP-001512,2025-04-08 06:06:00,2025-04-08 12:10:00,6,0,,
TRIP-001513,2025-04-08 12:14:00,2025-04-08 19:33:00,14,1,,
TRIP-001514,2025-07-22 18:31:00,2025-07-23 06:43:00,31,20,,
TRIP-001515,2025-07-23 06:01:00,2025-07-23 09:46:00,1,10,,
TRIP-001516,2025-09-22 06:00:00,2025-09-22 14:14:00,0,25,,
TRIP-001517,2025-09-22 18:27:00,2025-09-23 03:35:00,27,36,,
TRIP-001518,2025-09-23 06:36:00,2025-09-23 11:47:00,36,36,,
TRIP-001519,2025-05-08 12:00:00,2025-05-08 18:29:00,0,19,,
TRIP-001520,2025-05-08 18:03:00,2025-05-09 01:34:00,3,2,,
TRIP-001521,2025-05-09 07:22:00,2025-05-09 18:31:00,82,77,,
TRIP-001522,2025-11-08 12:00:00,2025-11-08 18:40:00,0,3,,
TRIP-001523,2025-11-09 00:19:00,2025-11-09 12:47:00,19,45,,
TRIP-001524,2025-10-08 12:18:00,2025-10-08 18:15:00,18,5,,
TRIP-001525,2025-10-08 18:00:00,2025-10-09 01:43:00,0,11,,
TRIP-001526,2025-06-08 12:11:00,2025-06-08 23:00:00,11,17,,
TRIP-001527,2025-09-22 18:30:00,2025-09-23 02:23:00,30,9,,
TRIP-001528,2025-05-22 12:19:00,2025-05-22 15:39:00,19,3,,
TRIP-001529,2025-05-22 18:00:00,2025-05-23 03:45:00,0,3,,
TRIP-001530,2025-12-08 06:06:00,2025-12-08 18:29:00,6,4,,
TRIP-001531,2025-06-22 12:15:00,2025-06-22 15:29:00,15,27,,
TRIP-001532,2025-06-22 18:26:00,2025-06-23 00:31:00,26,28,,
TRIP-001533,2025-12-08 18:54:00,2025-12-09 05:18:00,54,139,Kemacetan,Medium
TRIP-001534,2025-12-08 18:22:00,2025-12-09 06:54:00,22,31,,
TRIP-001535,2025-11-08 06:05:00,2025-11-08 12:10:00,5,0,,
TRIP-001536,2025-12-23 00:09:00,2025-12-23 05:11:00,9,0,,
TRIP-001537,2025-03-08 06:25:00,2025-03-08 15:19:00,25,19,,
TRIP-001538,2025-07-08 18:00:00,2025-07-09 06:25:00,0,0,,
TRIP-001539,2025-07-09 06:14:00,2025-07-09 16:13:00,14,35,,
TRIP-001540,2025-06-09 00:18:00,2025-06-09 15:32:00,18,258,Kerusakan Mesin,High
TRIP-001541,2025-06-09 12:28:00,2025-06-09 22:21:00,28,43,,
TRIP-001542,2025-11-08 06:31:00,2025-11-08 09:43:00,31,32,,
TRIP-001543,2025-11-08 12:05:00,2025-11-09 00:42:00,5,17,,
TRIP-001544,2025-12-09 00:12:00,2025-12-09 12:12:00,12,10,,
TRIP-001545,2025-05-22 06:35:00,2025-05-22 14:10:00,35,36,,
TRIP-001546,2025-11-08 18:19:00,2025-11-08 21:37:00,19,35,,
TRIP-001547,2025-11-09 00:27:00,2025-11-09 07:24:00,27,81,,
TRIP-001548,2025-01-22 12:00:00,2025-01-22 18:18:00,0,8,,
TRIP-001549,2025-05-22 06:10:00,2025-05-22 12:36:00,10,26,,
TRIP-001550,2025-07-09 00:01:00,2025-07-09 06:13:00,1,3,,
TRIP-001551,2025-07-09 06:00:00,2025-07-09 14:26:00,0,15,,
TRIP-001552,2025-05-08 18:04:00,2025-05-09 03:42:00,4,0,,
TRIP-001553,2025-05-09 06:00:00,2025-05-09 12:05:00,0,0,,
TRIP-001554,2025-02-08 12:00:00,2025-02-08 19:32:00,0,0,,
TRIP-001555,2025-02-09 00:04:00,2025-02-09 11:14:00,4,0,,
TRIP-001556,2025-01-22 12:00:00,2025-01-22 19:47:00,0,13,,
TRIP-001557,2025-01-23 00:18:00,2025-01-23 03:09:00,18,30,,
TRIP-001558,2025-01-23 06:16:00,2025-01-23 15:30:00,16,30,,
TRIP-001559,2025-04-08 12:11:00,2025-04-08 23:40:00,11,26,,
TRIP-001560,2025-04-09 00:00:00,2025-04-09 09:38:00,0,0,,
TRIP-001561,2025-04-09 12:09:00,2025-04-09 19:51:00,9,7,,
TRIP-001562,2025-05-22 06:23:00,2025-05-22 12:10:00,23,0,,
TRIP-001563,2025-05-22 12:19:00,2025-05-22 20:24:00,19,13,,
TRIP-001564,2025-05-23 00:00:00,2025-05-23 06:16:00,0,6,,
TRIP-001565,2025-08-08 06:00:00,2025-08-08 09:02:00,0,0,,
TRIP-001566,2025-07-22 18:00:00,2025-07-23 03:15:00,0,16,,
TRIP-001567,2025-08-22 06:00:00,2025-08-22 15:00:00,0,0,,
TRIP-001568,2025-08-22 18:07:00,2025-08-22 21:11:00,7,0,,
TRIP-001569,2025-08-23 00:15:00,2025-08-23 06:19:00,15,9,,
TRIP-001570,2025-07-09 00:26:00,2025-07-09 09:21:00,26,40,,
TRIP-001571,2025-02-08 12:20:00,2025-02-08 19:01:00,20,205,Kerusakan Mesin,High
TRIP-001572,2025-02-08 18:50:00,2025-02-09 05:10:00,50,88,,
TRIP-001573,2025-03-08 18:00:00,2025-03-09 00:51:00,0,14,,
TRIP-001574,2025-07-22 18:28:00,2025-07-23 04:50:00,28,7,,
TRIP-001575,2025-07-09 06:00:00,2025-07-09 10:09:00,0,9,,
TRIP-001576,2025-07-09 06:00:00,2025-07-09 14:41:00,0,0,,
TRIP-001577,2025-03-22 06:14:00,2025-03-22 12:32:00,14,22,,
TRIP-001578,2025-12-08 06:02:00,2025-12-08 13:34:00,2,0,,
TRIP-001579,2025-01-08 12:29:00,2025-01-08 15:27:00,29,48,,
TRIP-001580,2025-05-08 12:00:00,2025-05-08 16:27:00,0,0,,
TRIP-001581,2025-05-08 18:35:00,2025-05-09 01:16:00,35,39,,
TRIP-001582,2025-02-08 06:05:00,2025-02-08 15:55:00,5,13,,
TRIP-001583,2025-02-08 18:00:00,2025-02-09 00:14:00,0,9,,
TRIP-001584,2025-12-22 12:12:00,2025-12-23 00:02:00,12,0,,
TRIP-001585,2025-12-23 06:00:00,2025-12-23 14:09:00,0,35,,
TRIP-001586,2025-04-22 18:13:00,2025-04-23 04:43:00,13,0,,
TRIP-001587,2025-04-23 06:00:00,2025-04-23 19:01:00,0,36,,
TRIP-001588,2025-11-08 06:28:00,2025-11-08 15:31:00,28,80,,
TRIP-001589,2025-11-08 18:00:00,2025-11-09 00:19:00,0,9,,
TRIP-001590,2025-11-09 00:00:00,2025-11-09 07:32:00,0,0,,
TRIP-001591,2025-04-08 12:00:00,2025-04-08 18:05:00,0,0,,
TRIP-001592,2025-04-08 18:20:00,2025-04-09 02:33:00,20,44,,
TRIP-001593,2025-12-22 12:08:00,2025-12-22 23:43:00,8,29,,
TRIP-001594,2025-06-08 12:31:00,2025-06-08 21:38:00,31,39,,
TRIP-001595,2025-06-09 00:00:00,2025-06-09 05:35:00,0,24,,
TRIP-001596,2025-06-09 06:17:00,2025-06-09 13:56:00,17,22,,
TRIP-001597,2025-09-22 12:12:00,2025-09-23 00:23:00,12,0,,
TRIP-001598,2025-09-23 00:53:00,2025-09-23 04:53:00,53,77,,
TRIP-001599,2025-02-08 12:00:00,2025-02-08 23:39:00,0,0,,
TRIP-001600,2025-08-08 12:20:00,2025-08-08 18:54:00,20,44,,
TRIP-001601,2025-09-22 12:00:00,2025-09-22 20:45:00,0,4,,
TRIP-001602,2025-09-23 00:00:00,2025-09-23 08:14:00,0,0,,
TRIP-001603,2025-10-22 12:00:00,2025-10-22 21:24:00,0,24,,
TRIP-001604,2025-10-23 00:08:00,2025-10-23 03:13:00,8,2,,
TRIP-001605,2025-12-22 06:01:00,2025-12-22 09:14:00,1,3,,
TRIP-001606,2025-12-22 12:09:00,2025-12-22 18:13:00,9,3,,
TRIP-001607,2025-07-09 00:00:00,2025-07-09 05:34:00,0,23,,
TRIP-001608,2025-07-09 06:23:00,2025-07-09 13:51:00,23,17,,
TRIP-001609,2025-02-08 12:00:00,2025-02-08 21:44:00,0,44,,
TRIP-001610,2025-02-09 00:15:00,2025-02-09 03:21:00,15,10,,
TRIP-001611,2025-06-22 18:14:00,2025-06-23 06:13:00,14,34,,
TRIP-001612,2025-08-22 12:00:00,2025-08-22 15:11:00,0,0,,
TRIP-001613,2025-08-22 18:00:00,2025-08-23 06:30:00,0,5,,
TRIP-001614,2025-07-22 06:22:00,2025-07-22 15:45:00,22,46,,
TRIP-001615,2025-12-08 12:00:00,2025-12-08 15:36:00,0,0,,
TRIP-001616,2025-02-08 12:33:00,2025-02-08 22:24:00,33,42,,
TRIP-001617,2025-02-09 00:07:00,2025-02-09 06:07:00,7,2,,
TRIP-001618,2025-02-09 00:00:00,2025-02-09 16:51:00,0,289,Kemacetan,High
TRIP-001619,2025-02-09 12:00:00,2025-02-09 23:14:00,0,31,,
TRIP-001620,2025-07-22 06:25:00,2025-07-22 09:59:00,25,23,,
TRIP-001621,2025-02-08 06:13:00,2025-02-08 18:04:00,13,50,,
TRIP-001622,2025-04-22 18:34:00,2025-04-23 07:16:00,34,74,,
TRIP-001623,2025-01-08 06:00:00,2025-01-08 10:27:00,0,0,,
TRIP-001624,2025-12-22 06:05:00,2025-12-22 18:02:00,5,0,,
TRIP-001625,2025-01-22 06:53:00,2025-01-22 16:26:00,53,48,,
TRIP-001626,2025-03-09 06:23:00,2025-03-09 17:13:00,23,30,,
TRIP-001627,2025-02-22 12:36:00,2025-02-22 16:24:00,36,48,,
TRIP-001628,2025-06-23 00:16:00,2025-06-23 03:51:00,16,49,,
TRIP-001629,2025-06-23 06:07:00,2025-06-23 12:14:00,7,11,,
TRIP-001630,2025-07-22 06:19:00,2025-07-22 11:06:00,19,39,,
TRIP-001631,2025-12-23 06:00:00,2025-12-23 12:35:00,0,32,,
TRIP-001632,2025-05-09 00:00:00,2025-05-09 06:03:00,0,0,,
TRIP-001633,2025-05-09 06:17:00,2025-05-09 18:23:00,17,0,,
TRIP-001634,2025-12-23 06:05:00,2025-12-23 19:04:00,5,245,Kemacetan,High
TRIP-001635,2025-12-23 18:15:00,2025-12-24 05:45:00,15,62,,
TRIP-001636,2025-06-23 12:07:00,2025-06-23 17:11:00,7,0,,
TRIP-001637,2025-05-22 06:05:00,2025-05-22 14:03:00,5,14,,
TRIP-001638,2025-06-23 18:27:00,2025-06-24 02:14:00,27,0,,
TRIP-001639,2025-11-22 06:02:00,2025-11-22 08:46:00,2,0,,
TRIP-001640,2025-05-08 06:17:00,2025-05-08 18:50:00,17,25,,
TRIP-001641,2025-05-08 18:00:00,2025-05-09 03:54:00,0,16,,
TRIP-001642,2025-05-09 06:00:00,2025-05-09 10:21:00,0,21,,
TRIP-001643,2025-06-23 00:38:00,2025-06-23 09:35:00,38,35,,
TRIP-001644,2025-03-22 06:08:00,2025-03-22 10:56:00,8,29,,
TRIP-001645,2025-03-23 00:00:00,2025-03-23 12:20:00,0,18,,
TRIP-001646,2025-09-22 06:32:00,2025-09-22 17:32:00,32,18,,
TRIP-001647,2025-09-22 18:06:00,2025-09-23 03:42:00,6,4,,
TRIP-001648,2025-12-22 06:25:00,2025-12-22 17:41:00,25,27,,
TRIP-001649,2025-12-09 06:06:00,2025-12-09 09:54:00,6,18,,
TRIP-001650,2025-12-08 18:11:00,2025-12-09 04:43:00,11,61,,
TRIP-001651,2025-10-22 18:00:00,2025-10-23 02:17:00,0,6,,
TRIP-001652,2025-10-23 06:14:00,2025-10-23 12:22:00,14,12,,
TRIP-001653,2025-02-08 18:00:00,2025-02-08 22:37:00,0,10,,
TRIP-001654,2025-03-09 06:04:00,2025-03-09 08:46:00,4,0,,
TRIP-001655,2025-12-08 06:03:00,2025-12-08 16:10:00,3,28,,
TRIP-001656,2025-03-09 00:33:00,2025-03-09 13:08:00,33,43,,
TRIP-001657,2025-04-22 06:00:00,2025-04-22 09:36:00,0,0,,
TRIP-001658,2025-01-22 06:26:00,2025-01-22 12:37:00,26,34,,
TRIP-001659,2025-01-22 12:40:00,2025-01-23 00:53:00,40,30,,
TRIP-001660,2025-01-23 00:16:00,2025-01-23 04:13:00,16,37,,
TRIP-001661,2025-11-22 12:00:00,2025-11-22 18:50:00,0,13,,
TRIP-001662,2025-11-23 00:00:00,2025-11-23 12:02:00,0,0,,
TRIP-001663,2025-05-08 18:34:00,2025-05-09 00:59:00,34,56,,
TRIP-001664,2025-04-22 18:19:00,2025-04-23 06:50:00,19,27,,
TRIP-001665,2025-04-23 06:11:00,2025-04-23 10:18:00,11,42,,
TRIP-001666,2025-03-22 06:00:00,2025-03-22 14:04:00,0,30,,
TRIP-001667,2025-03-22 18:42:00,2025-03-22 22:00:00,42,81,,
TRIP-001668,2025-03-23 00:00:00,2025-03-23 09:02:00,0,2,,
TRIP-001669,2025-10-22 06:00:00,2025-10-22 15:38:00,0,0,,
TRIP-001670,2025-10-22 18:00:00,2025-10-23 02:08:00,0,24,,
