booking_id,itinerary_id,passenger_id,booking_ts,booking_channel,fare_class,payment_method,is_refundable,total_legs
BKG-003344,ITI-003344,P00204,2025-05-20 08:01:00,Website,Regular,E-Wallet,True,3
BKG-003345,ITI-003345,P02113,2025-07-04 12:12:00,Agent,Regular,Bank Transfer,True,1
BKG-003346,ITI-003346,P02006,2025-03-08 16:14:00,Mobile App,Regular,E-Wallet,True,3
BKG-003347,ITI-003347,P02494,2025-06-15 12:56:00,Agent,Regular,Card,True,1
BKG-003348,ITI-003348,P03302,2025-08-29 09:21:00,Mobile App,Regular,Bank Transfer,True,1
BKG-003349,ITI-003349,P02342,2025-12-03 07:58:00,Mobile App,Regular,Bank Transfer,True,3
BKG-003350,ITI-003350,P00009,2025-03-08 19:11:00,Website,Promo,Card,False,1
BKG-003351,ITI-003351,P03306,2025-09-17 14:04:00,Website,Flexi,Bank Transfer,True,3
BKG-003352,ITI-003352,P01762,2025-12-02 17:30:00,Mobile App,Regular,E-Wallet,True,2
BKG-003353,ITI-003353,P03439,2025-10-02 15:03:00,Website,Regular,Card,True,2
BKG-003354,ITI-003354,P03227,2025-03-15 09:21:00,Agent,Regular,E-Wallet,True,1
BKG-003355,ITI-003355,P02443,2025-10-26 08:37:00,Website,Regular,Card,True,1
BKG-003356,ITI-003356,P03994,2025-09-10 09:11:00,Website,Regular,Card,True,2
BKG-003357,ITI-003357,P02271,2025-05-17 16:36:00,Mobile App,Regular,Card,True,1
BKG-003358,ITI-003358,P03388,2025-03-23 16:06:00,Website,Flexi,E-Wallet,True,3
BKG-003359,ITI-003359,P01685,2025-05-31 21:54:00,Mobile App,Regular,Bank Transfer,True,2
BKG-003360,ITI-003360,P03751,2025-12-11 07:25:00,Mobile App,Promo,Bank Transfer,False,3
BKG-003361,ITI-003361,P00192,2025-12-02 14:29:00,Website,Regular,Bank Transfer,True,2
BKG-003362,ITI-003362,P00339,2025-05-10 15:57:00,Agent,Flexi,E-Wallet,True,2
BKG-003363,ITI-003363,P03421,2025-08-25 17:03:00,Website,Flexi,E-Wallet,True,2
BKG-003364,ITI-003364,P03436,2025-05-06 10:06:00,Agent,Flexi,Card,True,2
BKG-003365,ITI-003365,P00281,2025-12-03 15:43:00,Agent,Flexi,Bank Transfer,True,3
BKG-003366,ITI-003366,P02110,2025-04-28 15:59:00,Website,Regular,Card,True,1
BKG-003367,ITI-003367,P02666,2025-03-02 15:04:00,Website,Regular,Bank Transfer,True,2
BKG-003368,ITI-003368,P01662,2025-12-05 16:16:00,Website,Flexi,Card,True,2
BKG-003369,ITI-003369,P01632,2025-04-21 14:28:00,Mobile App,Regular,Card,True,2
BKG-003370,ITI-003370,P01694,2025-07-17 10:44:00,Agent,Flexi,E-Wallet,True,2
BKG-003371,ITI-003371,P03836,2025-11-06 09:37:00,Website,Promo,Card,False,1
BKG-003372,ITI-003372,P00386,2025-07-06 07:26:00,Mobile App,Promo,Cash,False,3
BKG-003373,ITI-003373,P00155,2025-03-26 21:10:00,Agent,Promo,E-Wallet,False,1
BKG-003374,ITI-003374,P00953,2025-12-05 15:12:00,Mobile App,Regular,Cash,True,1
BKG-003375,ITI-003375,P00208,2025-03-19 17:46:00,Mobile App,Flexi,Bank Transfer,True,3
BKG-003376,ITI-003376,P02803,2025-06-25 07:40:00,Agent,Regular,Cash,True,2
BKG-003377,ITI-003377,P03858,2025-12-13 09:22:00,Mobile App,Regular,E-Wallet,True,1
BKG-003378,ITI-003378,P03273,2025-03-26 17:07:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-003379,ITI-003379,P00017,2025-04-04 10:23:00,Website,Regular,Card,True,3
BKG-003380,ITI-003380,P02825,2025-12-16 19:14:00,Website,Regular,Bank Transfer,True,3
BKG-003381,ITI-003381,P01848,2025-07-18 08:55:00,Mobile App,Promo,E-Wallet,False,2
BKG-003382,ITI-003382,P00305,2025-05-24 13:23:00,Website,Regular,Cash,True,3
BKG-003383,ITI-003383,P02146,2025-03-18 07:38:00,Website,Regular,Cash,True,2
BKG-003384,ITI-003384,P01705,2025-08-31 16:50:00,Agent,Flexi,E-Wallet,True,3
BKG-003385,ITI-003385,P01108,2025-01-16 15:53:00,Mobile App,Regular,Card,True,3
BKG-003386,ITI-003386,P02097,2024-12-24 17:21:00,Agent,Promo,Cash,False,3
BKG-003387,ITI-003387,P03326,2025-01-24 11:15:00,Website,Promo,Card,False,2
BKG-003388,ITI-003388,P02719,2025-02-18 15:26:00,Mobile App,Flexi,Bank Transfer,True,3
BKG-003389,ITI-003389,P03830,2025-01-25 07:52:00,Counter,Promo,Card,False,2
BKG-003390,ITI-003390,P01637,2025-05-31 07:15:00,Website,Flexi,Bank Transfer,True,1
BKG-003391,ITI-003391,P02700,2025-01-27 11:16:00,Website,Regular,Card,True,1
BKG-003392,ITI-003392,P02959,2025-09-28 09:21:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-003393,ITI-003393,P02429,2025-02-23 18:39:00,Website,Regular,E-Wallet,True,2
BKG-003394,ITI-003394,P00168,2025-05-27 19:53:00,Website,Regular,Bank Transfer,True,3
BKG-003395,ITI-003395,P03270,2025-10-24 13:09:00,Mobile App,Regular,Bank Transfer,True,2
BKG-003396,ITI-003396,P01316,2025-03-27 17:36:00,Website,Regular,E-Wallet,True,2
BKG-003397,ITI-003397,P01127,2025-06-15 09:37:00,Website,Regular,E-Wallet,True,2
BKG-003398,ITI-003398,P01898,2025-04-08 20:07:00,Mobile App,Promo,Bank Transfer,False,1
BKG-003399,ITI-003399,P03169,2024-12-23 19:31:00,Counter,Promo,Bank Transfer,False,2
BKG-003400,ITI-003400,P02025,2025-12-06 15:25:00,Website,Regular,Card,True,1
BKG-003401,ITI-003401,P02732,2025-05-14 12:51:00,Mobile App,Regular,Cash,True,2
BKG-003402,ITI-003402,P02674,2025-07-03 14:52:00,Mobile App,Promo,Card,False,2
BKG-003403,ITI-003403,P00940,2025-06-11 07:19:00,Counter,Flexi,Cash,True,2
BKG-003404,ITI-003404,P03013,2025-10-12 15:10:00,Mobile App,Regular,E-Wallet,True,3
BKG-003405,ITI-003405,P02788,2025-04-21 19:34:00,Counter,Promo,E-Wallet,False,1
BKG-003406,ITI-003406,P00453,2025-11-13 16:04:00,Counter,Flexi,E-Wallet,True,1
BKG-003407,ITI-003407,P02410,2025-05-31 15:23:00,Website,Promo,Cash,False,2
BKG-003408,ITI-003408,P03793,2025-10-13 10:27:00,Mobile App,Regular,Bank Transfer,True,2
BKG-003409,ITI-003409,P03757,2025-05-19 16:28:00,Website,Flexi,Bank Transfer,True,1
BKG-003410,ITI-003410,P03862,2025-01-23 15:43:00,Mobile App,Regular,Bank Transfer,True,2
BKG-003411,ITI-003411,P00075,2025-09-05 08:14:00,Website,Regular,Bank Transfer,True,1
BKG-003412,ITI-003412,P01158,2025-07-10 07:49:00,Counter,Flexi,Bank Transfer,True,2
BKG-003413,ITI-003413,P03092,2025-10-07 11:08:00,Agent,Regular,Bank Transfer,True,2
BKG-003414,ITI-003414,P02071,2025-11-10 12:57:00,Counter,Regular,Card,True,2
BKG-003415,ITI-003415,P03749,2025-06-18 07:48:00,Counter,Flexi,Cash,True,2
BKG-003416,ITI-003416,P01337,2025-09-06 18:33:00,Website,Flexi,Cash,True,1
BKG-003417,ITI-003417,P02765,2025-12-19 18:19:00,Website,Regular,Card,True,1
BKG-003418,ITI-003418,P03796,2024-12-18 13:52:00,Agent,Regular,Card,True,2
BKG-003419,ITI-003419,P00822,2025-01-27 14:01:00,Website,Regular,Bank Transfer,True,3
BKG-003420,ITI-003420,P02476,2025-02-01 09:25:00,Mobile App,Regular,Card,True,2
BKG-003421,ITI-003421,P01561,2025-02-10 16:51:00,Counter,Flexi,Card,True,3
BKG-003422,ITI-003422,P01719,2025-06-15 20:33:00,Mobile App,Regular,E-Wallet,True,2
BKG-003423,ITI-003423,P02782,2025-12-13 08:55:00,Website,Regular,Bank Transfer,True,2
BKG-003424,ITI-003424,P01460,2025-09-19 11:31:00,Mobile App,Regular,E-Wallet,True,2
BKG-003425,ITI-003425,P02690,2024-12-10 14:45:00,Agent,Flexi,E-Wallet,True,1
BKG-003426,ITI-003426,P03261,2025-05-29 07:47:00,Website,Regular,Cash,True,2
BKG-003427,ITI-003427,P00202,2025-12-02 12:10:00,Mobile App,Regular,Bank Transfer,True,1
BKG-003428,ITI-003428,P02406,2025-11-29 16:52:00,Mobile App,Regular,E-Wallet,True,2
BKG-003429,ITI-003429,P00804,2025-11-22 14:18:00,Mobile App,Regular,Bank Transfer,True,2
BKG-003430,ITI-003430,P02487,2025-07-20 20:36:00,Agent,Regular,Card,True,1
BKG-003431,ITI-003431,P03417,2025-06-24 08:54:00,Mobile App,Regular,Bank Transfer,True,2
BKG-003432,ITI-003432,P02359,2025-06-27 13:23:00,Mobile App,Regular,Bank Transfer,True,2
BKG-003433,ITI-003433,P02197,2025-06-27 08:29:00,Mobile App,Regular,E-Wallet,True,1
BKG-003434,ITI-003434,P02825,2025-05-31 19:26:00,Agent,Regular,Bank Transfer,True,1
BKG-003435,ITI-003435,P02212,2025-07-02 20:44:00,Website,Regular,Bank Transfer,True,2
BKG-003436,ITI-003436,P03320,2025-06-27 14:49:00,Website,Promo,Bank Transfer,False,1
BKG-003437,ITI-003437,P03540,2025-09-18 18:13:00,Agent,Regular,Bank Transfer,True,2
BKG-003438,ITI-003438,P01650,2025-06-23 13:44:00,Mobile App,Regular,E-Wallet,True,1
BKG-003439,ITI-003439,P00806,2025-11-19 11:49:00,Mobile App,Regular,Bank Transfer,True,1
BKG-003440,ITI-003440,P02645,2025-12-01 07:06:00,Website,Flexi,E-Wallet,True,1
BKG-003441,ITI-003441,P03879,2025-07-08 20:49:00,Mobile App,Regular,Card,True,1
BKG-003442,ITI-003442,P02898,2025-07-07 15:07:00,Mobile App,Regular,E-Wallet,True,2
BKG-003443,ITI-003443,P01699,2025-05-15 09:45:00,Website,Regular,Bank Transfer,True,2
BKG-003444,ITI-003444,P01336,2025-09-28 08:54:00,Website,Regular,Card,True,1
BKG-003445,ITI-003445,P01041,2025-02-17 16:27:00,Counter,Flexi,E-Wallet,True,3
BKG-003446,ITI-003446,P03394,2025-06-02 12:51:00,Agent,Promo,Bank Transfer,False,2
BKG-003447,ITI-003447,P03624,2025-06-09 11:03:00,Mobile App,Regular,Card,True,3
BKG-003448,ITI-003448,P00903,2025-10-28 13:59:00,Website,Promo,Card,False,2
BKG-003449,ITI-003449,P01308,2025-01-30 08:09:00,Agent,Regular,Bank Transfer,True,1
BKG-003450,ITI-003450,P02389,2025-07-06 21:03:00,Mobile App,Regular,E-Wallet,True,1
BKG-003451,ITI-003451,P02649,2025-04-24 10:13:00,Website,Promo,E-Wallet,False,2
BKG-003452,ITI-003452,P01536,2025-12-14 08:04:00,Mobile App,Flexi,E-Wallet,True,2
BKG-003453,ITI-003453,P01979,2025-04-29 08:44:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-003454,ITI-003454,P00525,2025-07-10 14:53:00,Website,Regular,Bank Transfer,True,1
BKG-003455,ITI-003455,P02904,2025-03-18 10:02:00,Mobile App,Regular,Card,True,3
BKG-003456,ITI-003456,P01588,2025-03-27 17:08:00,Website,Regular,Bank Transfer,True,2
BKG-003457,ITI-003457,P00161,2025-04-16 19:28:00,Website,Regular,Bank Transfer,True,2
BKG-003458,ITI-003458,P03643,2025-10-04 08:29:00,Mobile App,Regular,Bank Transfer,True,3
BKG-003459,ITI-003459,P00140,2025-05-19 14:34:00,Website,Regular,Bank Transfer,True,1
BKG-003460,ITI-003460,P01663,2025-07-16 12:10:00,Mobile App,Regular,E-Wallet,True,2
BKG-003461,ITI-003461,P03268,2025-08-31 14:46:00,Counter,Regular,E-Wallet,True,2
BKG-003462,ITI-003462,P00255,2025-02-19 20:54:00,Agent,Regular,Cash,True,2
BKG-003463,ITI-003463,P03559,2025-05-02 20:19:00,Mobile App,Regular,Bank Transfer,True,2
BKG-003464,ITI-003464,P00960,2025-01-27 12:00:00,Mobile App,Regular,Bank Transfer,True,1
BKG-003465,ITI-003465,P01500,2025-06-18 16:43:00,Mobile App,Regular,Card,True,3
BKG-003466,ITI-003466,P02496,2025-07-14 16:46:00,Mobile App,Promo,Card,False,2
BKG-003467,ITI-003467,P01390,2025-10-11 12:35:00,Agent,Regular,Cash,True,2
BKG-003468,ITI-003468,P03643,2025-06-05 12:53:00,Agent,Regular,E-Wallet,True,2
BKG-003469,ITI-003469,P01247,2025-06-19 15:19:00,Website,Flexi,Bank Transfer,True,2
BKG-003470,ITI-003470,P02047,2025-05-15 16:27:00,Counter,Regular,Bank Transfer,True,1
BKG-003471,ITI-003471,P03836,2025-02-07 21:26:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-003472,ITI-003472,P01801,2025-03-16 14:07:00,Agent,Regular,Bank Transfer,True,1
BKG-003473,ITI-003473,P01580,2025-04-29 10:37:00,Mobile App,Flexi,Card,True,1
BKG-003474,ITI-003474,P00508,2025-05-30 21:46:00,Agent,Regular,Card,True,3
BKG-003475,ITI-003475,P02781,2025-05-10 17:06:00,Website,Flexi,Cash,True,1
BKG-003476,ITI-003476,P01039,2025-02-06 19:30:00,Website,Flexi,Cash,True,3
BKG-003477,ITI-003477,P01605,2025-02-07 13:52:00,Mobile App,Flexi,Card,True,3
BKG-003478,ITI-003478,P03631,2025-12-01 19:47:00,Mobile App,Flexi,E-Wallet,True,2
BKG-003479,ITI-003479,P01502,2025-10-06 10:57:00,Mobile App,Regular,E-Wallet,True,2
BKG-003480,ITI-003480,P01754,2024-12-12 13:18:00,Agent,Regular,Card,True,3
BKG-003481,ITI-003481,P01235,2025-06-24 14:29:00,Mobile App,Regular,Bank Transfer,True,3
BKG-003482,ITI-003482,P03405,2025-04-10 21:11:00,Mobile App,Regular,E-Wallet,True,2
BKG-003483,ITI-003483,P01969,2025-01-12 10:18:00,Website,Flexi,Bank Transfer,True,3
BKG-003484,ITI-003484,P00382,2025-05-01 16:24:00,Mobile App,Regular,Cash,True,3
BKG-003485,ITI-003485,P00244,2025-10-19 16:34:00,Mobile App,Regular,Bank Transfer,True,3
BKG-003486,ITI-003486,P02163,2025-04-08 09:22:00,Agent,Regular,E-Wallet,True,2
BKG-003487,ITI-003487,P03736,2025-06-12 21:11:00,Mobile App,Regular,Card,True,2
BKG-003488,ITI-003488,P01492,2025-01-25 12:42:00,Website,Regular,E-Wallet,True,2
BKG-003489,ITI-003489,P03346,2025-01-09 10:45:00,Agent,Regular,Bank Transfer,True,2
BKG-003490,ITI-003490,P00356,2025-10-07 08:53:00,Mobile App,Flexi,E-Wallet,True,1
BKG-003491,ITI-003491,P03000,2025-07-04 10:44:00,Mobile App,Regular,Cash,True,3
BKG-003492,ITI-003492,P01018,2025-09-27 14:55:00,Website,Flexi,E-Wallet,True,2
BKG-003493,ITI-003493,P03750,2025-02-27 10:15:00,Counter,Regular,Cash,True,2
BKG-003494,ITI-003494,P02435,2025-12-21 20:31:00,Mobile App,Regular,Cash,True,3
BKG-003495,ITI-003495,P00578,2025-06-03 18:14:00,Mobile App,Regular,E-Wallet,True,2
BKG-003496,ITI-003496,P00938,2025-02-04 11:52:00,Website,Regular,E-Wallet,True,2
BKG-003497,ITI-003497,P01038,2025-09-22 16:14:00,Counter,Flexi,Card,True,2
BKG-003498,ITI-003498,P01275,2024-12-12 08:51:00,Agent,Promo,E-Wallet,False,1
BKG-003499,ITI-003499,P00560,2025-06-17 19:07:00,Website,Promo,E-Wallet,False,2
BKG-003500,ITI-003500,P03544,2025-02-16 07:56:00,Mobile App,Regular,Cash,True,3
BKG-003501,ITI-003501,P03408,2025-03-23 15:00:00,Counter,Regular,E-Wallet,True,1
BKG-003502,ITI-003502,P03269,2025-10-13 11:55:00,Website,Regular,E-Wallet,True,2
BKG-003503,ITI-003503,P01968,2025-09-28 18:23:00,Mobile App,Flexi,Card,True,3
BKG-003504,ITI-003504,P02445,2025-06-01 19:03:00,Mobile App,Regular,E-Wallet,True,2
BKG-003505,ITI-003505,P03754,2025-02-21 18:03:00,Mobile App,Flexi,E-Wallet,True,3
BKG-003506,ITI-003506,P00757,2025-08-02 07:09:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-003507,ITI-003507,P00062,2025-12-05 17:52:00,Mobile App,Regular,E-Wallet,True,3
BKG-003508,ITI-003508,P03353,2025-05-07 13:53:00,Agent,Promo,Bank Transfer,False,3
BKG-003509,ITI-003509,P03199,2025-11-30 14:03:00,Counter,Flexi,Card,True,1
BKG-003510,ITI-003510,P00292,2025-08-31 20:41:00,Website,Regular,E-Wallet,True,2
BKG-003511,ITI-003511,P03436,2025-09-03 11:59:00,Agent,Regular,E-Wallet,True,1
BKG-003512,ITI-003512,P03841,2024-12-20 11:46:00,Website,Regular,Bank Transfer,True,2
BKG-003513,ITI-003513,P03917,2025-02-21 08:15:00,Mobile App,Regular,Card,True,3
BKG-003514,ITI-003514,P00157,2025-04-15 07:37:00,Mobile App,Regular,Bank Transfer,True,3
BKG-003515,ITI-003515,P02146,2025-12-04 16:26:00,Website,Regular,E-Wallet,True,2
BKG-003516,ITI-003516,P00581,2025-05-27 08:17:00,Mobile App,Regular,Cash,True,1
BKG-003517,ITI-003517,P00974,2025-09-21 16:49:00,Mobile App,Flexi,E-Wallet,True,1
BKG-003518,ITI-003518,P02955,2025-01-15 17:25:00,Agent,Regular,Cash,True,2
BKG-003519,ITI-003519,P01448,2025-06-08 17:00:00,Agent,Promo,E-Wallet,False,3
BKG-003520,ITI-003520,P01469,2025-12-05 16:11:00,Website,Regular,Bank Transfer,True,2
BKG-003521,ITI-003521,P03903,2025-05-21 19:25:00,Counter,Regular,Card,True,3
BKG-003522,ITI-003522,P02472,2025-04-25 15:13:00,Agent,Promo,Bank Transfer,False,2
BKG-003523,ITI-003523,P03685,2025-06-22 11:39:00,Agent,Flexi,E-Wallet,True,1
BKG-003524,ITI-003524,P00170,2025-11-29 11:33:00,Website,Flexi,Card,True,1
BKG-003525,ITI-003525,P03987,2025-06-16 08:35:00,Website,Regular,Card,True,3
BKG-003526,ITI-003526,P03078,2025-03-16 16:09:00,Counter,Regular,E-Wallet,True,2
BKG-003527,ITI-003527,P00221,2025-01-26 15:41:00,Mobile App,Regular,Card,True,1
BKG-003528,ITI-003528,P01611,2025-11-12 18:25:00,Mobile App,Regular,Card,True,1
BKG-003529,ITI-003529,P00308,2025-11-14 21:41:00,Mobile App,Promo,Card,False,2
BKG-003530,ITI-003530,P02868,2025-10-27 18:18:00,Mobile App,Regular,E-Wallet,True,3
BKG-003531,ITI-003531,P00042,2025-11-25 07:16:00,Mobile App,Promo,Card,False,3
BKG-003532,ITI-003532,P01061,2025-06-25 13:39:00,Mobile App,Flexi,E-Wallet,True,2
BKG-003533,ITI-003533,P03357,2025-01-16 07:26:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-003534,ITI-003534,P00900,2025-07-27 12:54:00,Mobile App,Regular,E-Wallet,True,2
BKG-003535,ITI-003535,P03391,2025-08-18 10:09:00,Website,Promo,Card,False,1
BKG-003536,ITI-003536,P02286,2025-06-18 10:59:00,Mobile App,Flexi,Cash,True,2
BKG-003537,ITI-003537,P01756,2025-04-25 11:55:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-003538,ITI-003538,P03075,2025-11-08 13:20:00,Website,Regular,Bank Transfer,True,1
BKG-003539,ITI-003539,P01321,2025-05-27 20:47:00,Counter,Promo,Bank Transfer,False,2
BKG-003540,ITI-003540,P02136,2025-05-21 17:23:00,Mobile App,Flexi,E-Wallet,True,2
BKG-003541,ITI-003541,P04000,2025-07-01 12:34:00,Mobile App,Flexi,E-Wallet,True,1
BKG-003542,ITI-003542,P02472,2025-06-19 19:08:00,Website,Regular,Bank Transfer,True,2
BKG-003543,ITI-003543,P00225,2025-07-21 14:52:00,Website,Flexi,Bank Transfer,True,2
BKG-003544,ITI-003544,P00890,2025-12-04 11:46:00,Counter,Regular,Bank Transfer,True,1
BKG-003545,ITI-003545,P02767,2025-02-01 07:01:00,Agent,Flexi,Card,True,2
BKG-003546,ITI-003546,P01712,2025-02-24 14:08:00,Counter,Regular,Card,True,1
BKG-003547,ITI-003547,P03246,2025-10-04 16:50:00,Mobile App,Regular,E-Wallet,True,1
BKG-003548,ITI-003548,P03030,2025-06-02 12:38:00,Website,Regular,Bank Transfer,True,2
BKG-003549,ITI-003549,P03252,2024-12-22 16:22:00,Website,Promo,Card,False,1
BKG-003550,ITI-003550,P00750,2025-06-04 19:37:00,Website,Regular,Bank Transfer,True,2
BKG-003551,ITI-003551,P01593,2025-10-25 15:04:00,Mobile App,Regular,Bank Transfer,True,1
BKG-003552,ITI-003552,P02783,2025-03-04 21:55:00,Counter,Flexi,Bank Transfer,True,2
BKG-003553,ITI-003553,P03158,2025-01-18 11:17:00,Mobile App,Regular,Bank Transfer,True,3
BKG-003554,ITI-003554,P03742,2025-03-19 12:30:00,Website,Promo,Bank Transfer,False,3
BKG-003555,ITI-003555,P03811,2025-07-02 11:24:00,Mobile App,Regular,Card,True,3
BKG-003556,ITI-003556,P03684,2024-12-23 09:44:00,Website,Regular,Bank Transfer,True,1
BKG-003557,ITI-003557,P01665,2025-01-27 20:07:00,Mobile App,Regular,Bank Transfer,True,3
BKG-003558,ITI-003558,P03444,2025-03-06 17:16:00,Mobile App,Regular,Bank Transfer,True,2
BKG-003559,ITI-003559,P03468,2025-07-20 21:11:00,Mobile App,Flexi,E-Wallet,True,3
BKG-003560,ITI-003560,P00495,2025-11-30 15:54:00,Agent,Regular,Bank Transfer,True,1
BKG-003561,ITI-003561,P03535,2025-12-06 17:35:00,Mobile App,Flexi,Card,True,2
BKG-003562,ITI-003562,P00813,2025-03-03 08:08:00,Agent,Promo,Card,False,2
BKG-003563,ITI-003563,P00536,2025-08-20 16:34:00,Website,Regular,E-Wallet,True,3
BKG-003564,ITI-003564,P02740,2025-01-27 14:43:00,Mobile App,Flexi,Cash,True,1
BKG-003565,ITI-003565,P02157,2025-04-06 12:34:00,Agent,Regular,Card,True,2
BKG-003566,ITI-003566,P03345,2025-07-23 14:25:00,Website,Regular,E-Wallet,True,3
BKG-003567,ITI-003567,P01922,2025-03-21 17:33:00,Mobile App,Regular,E-Wallet,True,3
BKG-003568,ITI-003568,P00831,2024-12-13 09:32:00,Mobile App,Regular,Bank Transfer,True,1
BKG-003569,ITI-003569,P03421,2025-02-09 11:10:00,Mobile App,Regular,Bank Transfer,True,1
BKG-003570,ITI-003570,P03531,2025-06-01 10:23:00,Website,Regular,E-Wallet,True,2
BKG-003571,ITI-003571,P00111,2025-03-04 20:56:00,Agent,Regular,E-Wallet,True,2
BKG-003572,ITI-003572,P00973,2025-05-14 11:56:00,Mobile App,Flexi,Cash,True,2
BKG-003573,ITI-003573,P00686,2025-06-17 21:31:00,Website,Promo,E-Wallet,False,2
BKG-003574,ITI-003574,P02987,2025-06-23 19:44:00,Mobile App,Regular,E-Wallet,True,1
BKG-003575,ITI-003575,P03113,2025-07-12 21:27:00,Website,Regular,E-Wallet,True,2
BKG-003576,ITI-003576,P00311,2025-11-16 21:54:00,Website,Promo,Cash,False,2
BKG-003577,ITI-003577,P00880,2025-02-24 20:59:00,Website,Regular,Bank Transfer,True,2
BKG-003578,ITI-003578,P02885,2025-10-03 11:11:00,Mobile App,Regular,Bank Transfer,True,2
BKG-003579,ITI-003579,P01860,2025-01-14 10:02:00,Website,Flexi,Card,True,2
BKG-003580,ITI-003580,P03896,2025-05-11 12:31:00,Mobile App,Flexi,E-Wallet,True,2
BKG-003581,ITI-003581,P02465,2025-06-03 15:13:00,Agent,Regular,Card,True,1
BKG-003582,ITI-003582,P03001,2025-04-21 13:35:00,Agent,Flexi,Bank Transfer,True,1
BKG-003583,ITI-003583,P03987,2025-07-16 07:55:00,Mobile App,Flexi,E-Wallet,True,2
BKG-003584,ITI-003584,P03377,2025-05-18 07:03:00,Website,Regular,E-Wallet,True,2
BKG-003585,ITI-003585,P00010,2025-02-25 14:56:00,Counter,Regular,E-Wallet,True,2
BKG-003586,ITI-003586,P02533,2025-05-10 18:52:00,Mobile App,Regular,E-Wallet,True,1
BKG-003587,ITI-003587,P00975,2025-05-27 12:00:00,Mobile App,Regular,Bank Transfer,True,2
BKG-003588,ITI-003588,P01526,2025-05-27 20:30:00,Mobile App,Regular,Card,True,2
BKG-003589,ITI-003589,P02177,2025-04-12 10:02:00,Mobile App,Promo,E-Wallet,False,1
BKG-003590,ITI-003590,P02380,2025-12-12 08:46:00,Mobile App,Regular,E-Wallet,True,2
BKG-003591,ITI-003591,P03357,2025-02-13 15:50:00,Website,Regular,E-Wallet,True,2
BKG-003592,ITI-003592,P02002,2025-07-09 17:58:00,Mobile App,Regular,Bank Transfer,True,3
BKG-003593,ITI-003593,P00256,2025-01-27 18:55:00,Mobile App,Regular,Bank Transfer,True,2
BKG-003594,ITI-003594,P01533,2025-06-05 19:15:00,Website,Regular,Cash,True,3
BKG-003595,ITI-003595,P01675,2025-06-25 14:14:00,Mobile App,Regular,Bank Transfer,True,1
BKG-003596,ITI-003596,P03311,2025-06-18 18:04:00,Mobile App,Promo,E-Wallet,False,1
BKG-003597,ITI-003597,P02671,2025-10-27 21:01:00,Mobile App,Regular,Bank Transfer,True,1
BKG-003598,ITI-003598,P03913,2025-09-07 15:46:00,Website,Promo,Cash,False,3
BKG-003599,ITI-003599,P01286,2025-11-16 18:32:00,Agent,Flexi,Bank Transfer,True,1
BKG-003600,ITI-003600,P01966,2025-06-05 12:38:00,Mobile App,Regular,E-Wallet,True,1
BKG-003601,ITI-003601,P01621,2025-09-22 14:59:00,Mobile App,Regular,Cash,True,1
BKG-003602,ITI-003602,P01687,2025-06-07 10:09:00,Mobile App,Regular,Bank Transfer,True,3
BKG-003603,ITI-003603,P03626,2025-03-03 20:23:00,Mobile App,Flexi,Card,True,1
BKG-003604,ITI-003604,P02603,2025-08-06 11:47:00,Agent,Regular,Cash,True,3
BKG-003605,ITI-003605,P03020,2025-05-29 18:31:00,Agent,Regular,Bank Transfer,True,2
BKG-003606,ITI-003606,P00066,2025-08-26 18:12:00,Mobile App,Regular,Card,True,1
BKG-003607,ITI-003607,P03239,2025-12-13 18:47:00,Counter,Promo,Bank Transfer,False,2
BKG-003608,ITI-003608,P01626,2025-01-02 07:17:00,Counter,Regular,Bank Transfer,True,1
