loyalty_transaction_id,passenger_id,transaction_ts,transaction_type,points_transacted,points_balance_after,reference_id
LTX-0003685,P03404,2025-01-03 18:00:00,REDEEM,-20,33,BKG-000933
LTX-0003686,P03404,2025-05-03 09:00:00,EARN,16,49,BKG-002948
LTX-0003687,P03404,2025-10-16 09:00:00,EARN,48,97,BKG-003730
LTX-0003688,P03404,2025-11-07 09:00:00,EARN,73,170,BKG-004595
LTX-0003689,P00629,2025-05-31 09:00:00,EARN,44,44,BKG-000934
LTX-0003690,P00629,2025-10-11 09:00:00,EARN,77,121,BKG-006744
LTX-0003691,P00629,2025-10-11 18:00:00,REDEEM,-20,101,BKG-006744
LTX-0003692,P00629,2025-10-14 09:00:00,EARN,43,144,BKG-006988
LTX-0003693,P00629,2025-11-16 09:00:00,EARN,78,222,BKG-002570
LTX-0003694,P00162,2025-06-09 09:00:00,EARN,32,32,BKG-005994
LTX-0003695,P00162,2025-06-20 09:00:00,EARN,28,60,BKG-000935
LTX-0003696,P00162,2025-07-20 09:00:00,EARN,21,81,BKG-006794
LTX-0003697,P00162,2025-07-20 18:00:00,REDEEM,-10,71,BKG-006794
LTX-0003698,P00162,2025-11-17 09:00:00,EARN,48,119,BKG-009234
LTX-0003699,P00637,2024-12-10 09:00:00,EARN,39,39,BKG-008816
LTX-0003700,P00637,2024-12-31 09:00:00,EARN,42,81,BKG-002045
LTX-0003701,P00637,2025-03-10 09:00:00,EARN,16,97,BKG-004789
LTX-0003702,P00637,2025-07-06 09:00:00,EARN,76,173,BKG-000936
LTX-0003703,P00637,2025-08-13 09:00:00,EARN,19,192,BKG-002019
LTX-0003704,P03701,2025-07-06 09:00:00,EARN,11,11,BKG-000937
LTX-0003705,P03313,2024-12-24 09:00:00,EARN,66,66,BKG-011324
LTX-0003706,P03313,2025-02-04 09:00:00,EARN,25,91,BKG-008446
LTX-0003707,P03313,2025-04-16 09:00:00,EARN,60,151,BKG-011380
LTX-0003708,P03313,2025-12-09 09:00:00,EARN,32,183,BKG-000938
LTX-0003709,P01892,2025-01-23 09:00:00,EARN,42,42,BKG-004777
LTX-0003710,P01892,2025-05-04 09:00:00,EARN,34,76,BKG-009153
LTX-0003711,P01892,2025-06-19 09:00:00,EARN,39,115,BKG-012008
LTX-0003712,P01892,2025-06-20 09:00:00,EARN,100,215,BKG-011437
LTX-0003713,P01892,2025-07-05 09:00:00,EARN,24,239,BKG-000939
LTX-0003714,P01892,2025-11-01 09:00:00,EARN,22,261,BKG-005927
LTX-0003715,P01960,2025-05-22 09:00:00,EARN,43,43,BKG-002592
LTX-0003716,P01960,2025-05-22 18:00:00,REDEEM,-30,13,BKG-002592
LTX-0003717,P01960,2025-09-14 09:00:00,EARN,38,51,BKG-009692
LTX-0003718,P01960,2025-09-17 09:00:00,EARN,17,68,BKG-000940
LTX-0003719,P01960,2025-10-27 09:00:00,EARN,52,120,BKG-006731
LTX-0003720,P02590,2025-07-03 09:00:00,EARN,25,25,BKG-008213
LTX-0003721,P02590,2025-12-14 09:00:00,EARN,67,92,BKG-000941
LTX-0003722,P00949,2025-05-10 09:00:00,EARN,43,43,BKG-002397
LTX-0003723,P00949,2025-06-01 09:00:00,EARN,81,124,BKG-000942
LTX-0003724,P00949,2025-07-02 09:00:00,EARN,42,166,BKG-008248
LTX-0003725,P00949,2025-08-28 09:00:00,EARN,20,186,BKG-001168
LTX-0003726,P00949,2025-09-16 09:00:00,EARN,38,224,BKG-004256
LTX-0003727,P00949,2025-12-15 09:00:00,EARN,41,265,BKG-009439
LTX-0003728,P01197,2025-05-26 09:00:00,EARN,47,47,BKG-004912
LTX-0003729,P01197,2025-06-20 09:00:00,EARN,35,82,BKG-001127
LTX-0003730,P01197,2025-07-06 09:00:00,EARN,32,114,BKG-006730
LTX-0003731,P01197,2025-09-14 09:00:00,EARN,45,159,BKG-002885
LTX-0003732,P01197,2025-09-23 09:00:00,EARN,50,209,BKG-000943
LTX-0003733,P02719,2025-01-02 09:00:00,EARN,26,26,BKG-000945
LTX-0003734,P02719,2025-02-18 09:00:00,EARN,60,86,BKG-003388
LTX-0003735,P02719,2025-02-24 09:00:00,EARN,18,104,BKG-004469
LTX-0003736,P02719,2025-11-28 09:00:00,EARN,76,180,BKG-006808
LTX-0003737,P00388,2025-02-03 09:00:00,EARN,66,66,BKG-008219
LTX-0003738,P00388,2025-04-07 09:00:00,EARN,12,78,BKG-003249
LTX-0003739,P00388,2025-04-13 09:00:00,EARN,28,106,BKG-000946
LTX-0003740,P00388,2025-05-07 09:00:00,EARN,31,137,BKG-010789
LTX-0003741,P00388,2025-08-20 09:00:00,EARN,21,158,BKG-004065
LTX-0003742,P02391,2025-05-28 09:00:00,EARN,22,22,BKG-002771
LTX-0003743,P02391,2025-07-03 09:00:00,EARN,41,63,BKG-009212
LTX-0003744,P02391,2025-07-20 09:00:00,EARN,47,110,BKG-010440
LTX-0003745,P02391,2025-07-20 18:00:00,REDEEM,-10,100,BKG-010440
LTX-0003746,P02391,2025-08-07 09:00:00,EARN,57,157,BKG-000947
LTX-0003747,P02391,2025-09-09 09:00:00,EARN,22,179,BKG-002229
LTX-0003748,P01483,2025-03-08 09:00:00,EARN,22,22,BKG-002030
LTX-0003749,P01483,2025-05-09 09:00:00,EARN,12,34,BKG-011081
LTX-0003750,P01483,2025-05-13 09:00:00,EARN,65,99,BKG-000948
LTX-0003751,P01958,2025-05-20 09:00:00,EARN,50,50,BKG-009155
LTX-0003752,P01958,2025-06-28 09:00:00,EARN,45,95,BKG-000950
LTX-0003753,P01958,2025-09-21 09:00:00,EARN,59,154,BKG-007645
LTX-0003754,P01958,2025-09-26 09:00:00,EARN,26,180,BKG-007890
LTX-0003755,P03214,2025-03-23 09:00:00,EARN,39,39,BKG-000951
LTX-0003756,P03214,2025-06-04 09:00:00,EARN,91,130,BKG-011524
LTX-0003757,P03214,2025-07-10 09:00:00,EARN,23,153,BKG-001080
LTX-0003758,P03214,2025-11-13 09:00:00,EARN,48,201,BKG-008189
LTX-0003759,P03214,2025-12-09 09:00:00,EARN,36,237,BKG-007861
LTX-0003760,P00385,2025-01-27 09:00:00,EARN,71,71,BKG-000952
LTX-0003761,P00385,2025-07-07 09:00:00,EARN,22,93,BKG-003206
LTX-0003762,P00385,2025-07-08 09:00:00,EARN,67,160,BKG-005193
LTX-0003763,P01285,2025-10-11 09:00:00,EARN,25,25,BKG-002453
LTX-0003764,P01285,2025-11-24 09:00:00,EARN,57,82,BKG-000953
LTX-0003765,P02601,2025-03-01 09:00:00,EARN,29,29,BKG-008481
LTX-0003766,P02601,2025-05-11 09:00:00,EARN,96,125,BKG-008304
LTX-0003767,P02601,2025-05-17 09:00:00,EARN,47,172,BKG-000954
LTX-0003768,P02601,2025-05-21 09:00:00,EARN,37,209,BKG-011800
LTX-0003769,P02601,2025-06-06 09:00:00,EARN,35,244,BKG-001317
LTX-0003770,P02601,2025-06-06 18:00:00,REDEEM,-20,224,BKG-001317
LTX-0003771,P02601,2025-11-23 09:00:00,EARN,18,242,BKG-002217
LTX-0003772,P02601,2025-12-01 09:00:00,EARN,30,272,BKG-010972
LTX-0003773,P03619,2025-06-06 09:00:00,EARN,50,50,BKG-006505
LTX-0003774,P03619,2025-06-18 09:00:00,EARN,62,112,BKG-000955
LTX-0003775,P03619,2025-07-02 09:00:00,EARN,22,134,BKG-011242
LTX-0003776,P02569,2025-06-13 09:00:00,EARN,43,43,BKG-000956
LTX-0003777,P01370,2025-02-02 09:00:00,EARN,11,11,BKG-000958
LTX-0003778,P01370,2025-10-23 09:00:00,EARN,82,93,BKG-007564
LTX-0003779,P01370,2025-12-07 09:00:00,EARN,68,161,BKG-008732
LTX-0003780,P01468,2025-03-12 09:00:00,EARN,50,50,BKG-005633
LTX-0003781,P01468,2025-04-14 09:00:00,EARN,24,74,BKG-000959
LTX-0003782,P01468,2025-05-23 09:00:00,EARN,22,96,BKG-002914
LTX-0003783,P01468,2025-09-28 09:00:00,EARN,49,145,BKG-003133
LTX-0003784,P01468,2025-10-04 09:00:00,EARN,35,180,BKG-004991
LTX-0003785,P01468,2025-11-17 09:00:00,EARN,48,228,BKG-011516
LTX-0003786,P01468,2025-11-17 18:00:00,REDEEM,-10,218,BKG-011516
LTX-0003787,P01468,2025-12-20 09:00:00,EARN,54,272,BKG-007130
LTX-0003788,P00234,2025-01-17 09:00:00,EARN,36,36,BKG-001335
LTX-0003789,P00234,2025-01-24 09:00:00,EARN,57,93,BKG-000960
LTX-0003790,P00234,2025-06-18 09:00:00,EARN,27,120,BKG-010083
LTX-0003791,P00234,2025-08-10 09:00:00,EARN,65,185,BKG-009472
LTX-0003792,P01851,2025-08-30 09:00:00,EARN,29,29,BKG-000962
LTX-0003793,P03792,2025-07-17 09:00:00,EARN,54,54,BKG-000964
LTX-0003794,P02794,2025-01-25 09:00:00,EARN,32,32,BKG-000966
LTX-0003795,P02794,2025-02-01 09:00:00,EARN,20,52,BKG-010217
LTX-0003796,P02794,2025-05-14 09:00:00,EARN,25,77,BKG-003645
LTX-0003797,P02794,2025-05-21 09:00:00,EARN,7,84,BKG-006289
LTX-0003798,P02794,2025-05-24 09:00:00,EARN,71,155,BKG-010275
LTX-0003799,P02794,2025-05-29 09:00:00,EARN,30,185,BKG-010779
LTX-0003800,P02794,2025-06-01 09:00:00,EARN,22,207,BKG-001204
LTX-0003801,P02794,2025-06-01 18:00:00,REDEEM,-20,187,BKG-001204
LTX-0003802,P02794,2025-09-03 09:00:00,EARN,55,242,BKG-003738
LTX-0003803,P02794,2025-10-08 09:00:00,EARN,50,292,BKG-003665
LTX-0003804,P02794,2025-11-23 09:00:00,EARN,46,338,BKG-001745
LTX-0003805,P01061,2025-04-23 09:00:00,EARN,11,11,BKG-000967
LTX-0003806,P01061,2025-06-25 09:00:00,EARN,68,79,BKG-003532
LTX-0003807,P00185,2025-05-17 09:00:00,EARN,45,45,BKG-004981
LTX-0003808,P00185,2025-06-13 09:00:00,EARN,34,79,BKG-005322
LTX-0003809,P00185,2025-06-13 18:00:00,REDEEM,-10,69,BKG-005322
LTX-0003810,P00185,2025-06-21 09:00:00,EARN,25,94,BKG-003986
LTX-0003811,P00185,2025-06-21 18:00:00,REDEEM,-10,84,BKG-003986
LTX-0003812,P00185,2025-07-19 09:00:00,EARN,47,131,BKG-000968
LTX-0003813,P00185,2025-10-14 09:00:00,EARN,23,154,BKG-009870
LTX-0003814,P00185,2025-10-14 18:00:00,REDEEM,-10,144,BKG-009870
LTX-0003815,P02119,2025-11-30 09:00:00,EARN,89,89,BKG-000969
LTX-0003816,P02525,2025-06-15 09:00:00,EARN,70,70,BKG-000970
LTX-0003817,P00896,2025-10-13 09:00:00,EARN,38,38,BKG-004103
LTX-0003818,P00896,2025-10-20 09:00:00,EARN,22,60,BKG-000971
LTX-0003819,P02814,2025-05-29 09:00:00,EARN,33,33,BKG-000972
LTX-0003820,P03867,2025-06-19 09:00:00,EARN,75,75,BKG-000975
LTX-0003821,P02745,2025-02-08 09:00:00,EARN,30,30,BKG-002980
LTX-0003822,P02745,2025-06-08 09:00:00,EARN,55,85,BKG-010138
LTX-0003823,P02745,2025-07-15 09:00:00,EARN,72,157,BKG-000976
LTX-0003824,P03104,2025-08-03 09:00:00,EARN,27,27,BKG-009758
LTX-0003825,P03104,2025-12-10 09:00:00,EARN,43,70,BKG-000977
LTX-0003826,P03104,2025-12-16 09:00:00,EARN,31,101,BKG-005724
LTX-0003827,P01278,2025-04-13 09:00:00,EARN,33,33,BKG-001934
LTX-0003828,P01278,2025-04-13 18:00:00,REDEEM,-20,13,BKG-001934
LTX-0003829,P01278,2025-07-14 09:00:00,EARN,68,81,BKG-000978
LTX-0003830,P01278,2025-07-14 18:00:00,REDEEM,-20,61,BKG-000978
LTX-0003831,P01278,2025-07-21 09:00:00,EARN,47,108,BKG-010528
LTX-0003832,P01278,2025-09-26 09:00:00,EARN,38,146,BKG-008625
LTX-0003833,P01278,2025-09-28 09:00:00,EARN,41,187,BKG-003922
LTX-0003834,P01278,2025-09-28 18:00:00,REDEEM,-30,157,BKG-003922
LTX-0003835,P01278,2025-11-26 09:00:00,EARN,49,206,BKG-009547
LTX-0003836,P01341,2025-06-22 09:00:00,EARN,58,58,BKG-007582
LTX-0003837,P01341,2025-06-23 09:00:00,EARN,47,105,BKG-004163
LTX-0003838,P01341,2025-12-04 09:00:00,EARN,91,196,BKG-008415
LTX-0003839,P01341,2025-12-13 09:00:00,EARN,56,252,BKG-000979
LTX-0003840,P01341,2025-12-13 18:00:00,REDEEM,-10,242,BKG-000979
LTX-0003841,P03926,2025-03-14 09:00:00,EARN,35,35,BKG-010577
LTX-0003842,P03926,2025-05-10 09:00:00,EARN,78,113,BKG-009702
LTX-0003843,P03926,2025-06-09 09:00:00,EARN,29,142,BKG-008480
LTX-0003844,P03926,2025-06-11 09:00:00,EARN,78,220,BKG-000981
LTX-0003845,P03926,2025-12-12 09:00:00,EARN,18,238,BKG-001063
LTX-0003846,P02342,2025-07-28 09:00:00,EARN,20,20,BKG-000982
LTX-0003847,P02342,2025-10-21 09:00:00,EARN,67,87,BKG-011606
LTX-0003848,P02342,2025-12-03 09:00:00,EARN,56,143,BKG-003349
LTX-0003849,P00082,2025-05-01 09:00:00,EARN,25,25,BKG-000983
LTX-0003850,P00082,2025-05-01 18:00:00,REDEEM,-20,5,BKG-000983
LTX-0003851,P00082,2025-07-25 09:00:00,EARN,30,35,BKG-007579
LTX-0003852,P00082,2025-08-31 09:00:00,EARN,62,97,BKG-001262
LTX-0003853,P01609,2025-02-10 09:00:00,EARN,74,74,BKG-012036
LTX-0003854,P01609,2025-03-20 09:00:00,EARN,37,111,BKG-012136
LTX-0003855,P01609,2025-03-20 18:00:00,REDEEM,-10,101,BKG-012136
LTX-0003856,P01609,2025-06-08 09:00:00,EARN,88,189,BKG-008000
LTX-0003857,P01609,2025-06-08 18:00:00,REDEEM,-30,159,BKG-008000
LTX-0003858,P01609,2025-11-06 09:00:00,EARN,42,201,BKG-000984
LTX-0003859,P03509,2025-02-10 09:00:00,EARN,28,28,BKG-005714
LTX-0003860,P03509,2025-03-09 09:00:00,EARN,37,65,BKG-011936
LTX-0003861,P03509,2025-05-15 09:00:00,EARN,74,139,BKG-000985
LTX-0003862,P03509,2025-05-31 09:00:00,EARN,65,204,BKG-008582
LTX-0003863,P03509,2025-06-22 09:00:00,EARN,56,260,BKG-003093
LTX-0003864,P03509,2025-06-29 09:00:00,EARN,11,271,BKG-012355
LTX-0003865,P02722,2025-05-07 09:00:00,EARN,56,56,BKG-000987
LTX-0003866,P02722,2025-05-13 09:00:00,EARN,38,94,BKG-007699
LTX-0003867,P02722,2025-06-29 09:00:00,EARN,64,158,BKG-002402
LTX-0003868,P02722,2025-09-14 09:00:00,EARN,14,172,BKG-006774
LTX-0003869,P03496,2025-02-12 09:00:00,EARN,40,40,BKG-000988
LTX-0003870,P03496,2025-03-04 09:00:00,EARN,46,86,BKG-008874
LTX-0003871,P03496,2025-06-04 09:00:00,EARN,33,119,BKG-010422
LTX-0003872,P03496,2025-08-16 09:00:00,EARN,41,160,BKG-002817
LTX-0003873,P03496,2025-10-03 09:00:00,EARN,9,169,BKG-005970
LTX-0003874,P03496,2025-11-04 09:00:00,EARN,38,207,BKG-008740
LTX-0003875,P03496,2025-11-17 09:00:00,EARN,67,274,BKG-002243
LTX-0003876,P00052,2025-06-01 09:00:00,EARN,22,22,BKG-009742
LTX-0003877,P00052,2025-06-18 09:00:00,EARN,44,66,BKG-003086
LTX-0003878,P00052,2025-07-08 09:00:00,EARN,47,113,BKG-010873
LTX-0003879,P00052,2025-07-17 09:00:00,EARN,38,151,BKG-011477
LTX-0003880,P00052,2025-11-30 09:00:00,EARN,9,160,BKG-000989
LTX-0003881,P01028,2025-02-07 09:00:00,EARN,60,60,BKG-009409
LTX-0003882,P01028,2025-02-19 09:00:00,EARN,56,116,BKG-001675
LTX-0003883,P01028,2025-07-14 09:00:00,EARN,112,228,BKG-006130
LTX-0003884,P01028,2025-10-04 09:00:00,EARN,50,278,BKG-006721
LTX-0003885,P01028,2025-11-29 09:00:00,EARN,41,319,BKG-000990
LTX-0003886,P03588,2025-09-05 09:00:00,EARN,54,54,BKG-000991
LTX-0003887,P03588,2025-09-12 09:00:00,EARN,43,97,BKG-009596
LTX-0003888,P03588,2025-09-26 09:00:00,EARN,61,158,BKG-004380
LTX-0003889,P02319,2025-07-16 09:00:00,EARN,24,24,BKG-010707
LTX-0003890,P02319,2025-08-12 09:00:00,EARN,44,68,BKG-000993
LTX-0003891,P02319,2025-08-12 18:00:00,REDEEM,-20,48,BKG-000993
LTX-0003892,P02319,2025-12-09 09:00:00,EARN,11,59,BKG-007558
LTX-0003893,P03766,2025-01-30 09:00:00,EARN,54,54,BKG-005152
LTX-0003894,P03766,2025-02-10 09:00:00,EARN,27,81,BKG-005338
LTX-0003895,P03766,2025-02-10 18:00:00,REDEEM,-20,61,BKG-005338
LTX-0003896,P03766,2025-06-28 09:00:00,EARN,66,127,BKG-007939
LTX-0003897,P03766,2025-07-07 09:00:00,EARN,31,158,BKG-008383
LTX-0003898,P03766,2025-07-20 09:00:00,EARN,37,195,BKG-000995
LTX-0003899,P02740,2025-01-27 09:00:00,EARN,10,10,BKG-003564
LTX-0003900,P02740,2025-04-09 09:00:00,EARN,26,36,BKG-010011
LTX-0003901,P02740,2025-05-15 09:00:00,EARN,83,119,BKG-005610
LTX-0003902,P02740,2025-09-08 09:00:00,EARN,50,169,BKG-000997
LTX-0003903,P00198,2024-12-31 09:00:00,EARN,30,30,BKG-000998
LTX-0003904,P00198,2025-04-30 09:00:00,EARN,60,90,BKG-002246
LTX-0003905,P00198,2025-06-06 09:00:00,EARN,26,116,BKG-012144
LTX-0003906,P00198,2025-07-05 09:00:00,EARN,27,143,BKG-009598
LTX-0003907,P00198,2025-07-05 18:00:00,REDEEM,-30,113,BKG-009598
LTX-0003908,P00198,2025-07-18 09:00:00,EARN,31,144,BKG-008430
LTX-0003909,P02778,2025-03-24 09:00:00,EARN,56,56,BKG-000999
LTX-0003910,P02778,2025-10-13 09:00:00,EARN,59,115,BKG-001795
LTX-0003911,P02778,2025-10-13 18:00:00,REDEEM,-20,95,BKG-001795
LTX-0003912,P01616,2025-05-28 09:00:00,EARN,28,28,BKG-011643
LTX-0003913,P01616,2025-06-23 09:00:00,EARN,65,93,BKG-001002
LTX-0003914,P00237,2025-11-11 09:00:00,EARN,66,66,BKG-001003
LTX-0003915,P00237,2025-11-21 09:00:00,EARN,47,113,BKG-009809
LTX-0003916,P03714,2025-02-02 09:00:00,EARN,31,31,BKG-012320
LTX-0003917,P03714,2025-06-26 09:00:00,EARN,98,129,BKG-004098
LTX-0003918,P03714,2025-08-15 09:00:00,EARN,49,178,BKG-001004
LTX-0003919,P03714,2025-10-09 09:00:00,EARN,33,211,BKG-009204
LTX-0003920,P00664,2025-01-29 09:00:00,EARN,57,57,BKG-003075
LTX-0003921,P00664,2025-02-26 09:00:00,EARN,18,75,BKG-006771
LTX-0003922,P00664,2025-03-15 09:00:00,EARN,60,135,BKG-011713
LTX-0003923,P00664,2025-09-08 09:00:00,EARN,36,171,BKG-002999
LTX-0003924,P00664,2025-10-25 09:00:00,EARN,51,222,BKG-001005
LTX-0003925,P00664,2025-12-05 09:00:00,EARN,28,250,BKG-006300
LTX-0003926,P00664,2025-12-05 18:00:00,REDEEM,-30,220,BKG-006300
LTX-0003927,P02007,2025-02-24 09:00:00,EARN,29,29,BKG-001006
LTX-0003928,P02007,2025-05-28 09:00:00,EARN,68,97,BKG-001852
LTX-0003929,P02007,2025-06-11 09:00:00,EARN,59,156,BKG-011960
LTX-0003930,P02007,2025-07-25 09:00:00,EARN,55,211,BKG-004015
LTX-0003931,P03277,2025-09-19 09:00:00,EARN,36,36,BKG-007684
LTX-0003932,P03277,2025-11-25 09:00:00,EARN,10,46,BKG-001007
LTX-0003933,P02143,2025-01-24 09:00:00,EARN,73,73,BKG-005640
LTX-0003934,P02143,2025-01-24 18:00:00,REDEEM,-30,43,BKG-005640
LTX-0003935,P02143,2025-05-03 09:00:00,EARN,34,77,BKG-001009
LTX-0003936,P02143,2025-09-15 09:00:00,EARN,10,87,BKG-002827
LTX-0003937,P02047,2025-05-15 09:00:00,EARN,15,15,BKG-003470
LTX-0003938,P02047,2025-11-26 09:00:00,EARN,12,27,BKG-001010
LTX-0003939,P01954,2025-01-20 09:00:00,EARN,6,6,BKG-003999
LTX-0003940,P01954,2025-05-21 09:00:00,EARN,60,66,BKG-008369
LTX-0003941,P01954,2025-05-27 09:00:00,EARN,39,105,BKG-001834
LTX-0003942,P01954,2025-05-27 18:00:00,REDEEM,-30,75,BKG-001834
LTX-0003943,P01954,2025-11-13 09:00:00,EARN,48,123,BKG-002983
LTX-0003944,P01954,2025-11-18 09:00:00,EARN,65,188,BKG-007606
LTX-0003945,P01954,2025-11-24 09:00:00,EARN,13,201,BKG-001011
LTX-0003946,P01954,2025-11-24 18:00:00,REDEEM,-30,171,BKG-001011
LTX-0003947,P01016,2025-06-16 09:00:00,EARN,63,63,BKG-011256
LTX-0003948,P01016,2025-12-12 09:00:00,EARN,43,106,BKG-001012
LTX-0003949,P00862,2025-02-21 09:00:00,EARN,34,34,BKG-001013
LTX-0003950,P00862,2025-05-05 09:00:00,EARN,33,67,BKG-003341
LTX-0003951,P00862,2025-05-25 09:00:00,EARN,45,112,BKG-012012
LTX-0003952,P00862,2025-10-07 09:00:00,EARN,14,126,BKG-011833
LTX-0003953,P00628,2025-06-02 09:00:00,EARN,69,69,BKG-001015
LTX-0003954,P00628,2025-09-13 09:00:00,EARN,76,145,BKG-002408
LTX-0003955,P01273,2025-03-25 09:00:00,EARN,35,35,BKG-005008
LTX-0003956,P01273,2025-06-23 09:00:00,EARN,53,88,BKG-001016
LTX-0003957,P01273,2025-07-14 09:00:00,EARN,44,132,BKG-010653
LTX-0003958,P01273,2025-09-30 09:00:00,EARN,29,161,BKG-002719
LTX-0003959,P01273,2025-10-17 09:00:00,EARN,34,195,BKG-007754
LTX-0003960,P01273,2025-11-30 09:00:00,EARN,48,243,BKG-008008
LTX-0003961,P01273,2025-12-16 09:00:00,EARN,39,282,BKG-008797
LTX-0003962,P03583,2025-09-18 09:00:00,EARN,17,17,BKG-001017
LTX-0003963,P03583,2025-11-10 09:00:00,EARN,57,74,BKG-004934
LTX-0003964,P02681,2025-06-29 09:00:00,EARN,56,56,BKG-001445
LTX-0003965,P02681,2025-07-01 09:00:00,EARN,29,85,BKG-001018
LTX-0003966,P02681,2025-12-08 09:00:00,EARN,43,128,BKG-006277
LTX-0003967,P02681,2025-12-08 18:00:00,REDEEM,-10,118,BKG-006277
LTX-0003968,P03530,2025-05-23 09:00:00,EARN,56,56,BKG-001019
LTX-0003969,P03530,2025-07-05 09:00:00,EARN,31,87,BKG-009122
LTX-0003970,P03530,2025-08-04 09:00:00,EARN,45,132,BKG-004510
LTX-0003971,P03530,2025-10-19 09:00:00,EARN,34,166,BKG-008926
LTX-0003972,P00661,2025-11-16 09:00:00,EARN,41,41,BKG-005387
LTX-0003973,P00661,2025-11-16 18:00:00,REDEEM,-10,31,BKG-005387
LTX-0003974,P00661,2025-11-29 09:00:00,EARN,91,122,BKG-001020
LTX-0003975,P01391,2025-01-18 09:00:00,EARN,23,23,BKG-001022
LTX-0003976,P01391,2025-05-26 09:00:00,EARN,35,58,BKG-012510
LTX-0003977,P01391,2025-06-05 09:00:00,EARN,81,139,BKG-001928
LTX-0003978,P01391,2025-06-08 09:00:00,EARN,112,251,BKG-005050
LTX-0003979,P01391,2025-06-27 09:00:00,EARN,22,273,BKG-001891
LTX-0003980,P01391,2025-07-27 09:00:00,EARN,46,319,BKG-001994
LTX-0003981,P01421,2025-06-07 09:00:00,EARN,26,26,BKG-011997
LTX-0003982,P01421,2025-08-12 09:00:00,EARN,23,49,BKG-012394
LTX-0003983,P01421,2025-11-12 09:00:00,EARN,60,109,BKG-005809
LTX-0003984,P01421,2025-11-25 09:00:00,EARN,20,129,BKG-001023
LTX-0003985,P01158,2025-06-28 09:00:00,EARN,70,70,BKG-011820
LTX-0003986,P01158,2025-07-02 09:00:00,EARN,33,103,BKG-003824
LTX-0003987,P01158,2025-07-10 09:00:00,EARN,47,150,BKG-003412
LTX-0003988,P01158,2025-12-04 09:00:00,EARN,52,202,BKG-001024
LTX-0003989,P00043,2025-01-24 09:00:00,EARN,45,45,BKG-008542
LTX-0003990,P00043,2025-04-30 09:00:00,EARN,56,101,BKG-001025
LTX-0003991,P00043,2025-05-02 09:00:00,EARN,28,129,BKG-011232
LTX-0003992,P00043,2025-12-05 09:00:00,EARN,25,154,BKG-012327
LTX-0003993,P02066,2025-03-26 09:00:00,EARN,58,58,BKG-005468
LTX-0003994,P02066,2025-05-16 09:00:00,EARN,85,143,BKG-010787
LTX-0003995,P02066,2025-06-07 09:00:00,EARN,67,210,BKG-006060
LTX-0003996,P02066,2025-11-28 09:00:00,EARN,65,275,BKG-001026
LTX-0003997,P00480,2024-12-27 09:00:00,EARN,27,27,BKG-012331
LTX-0003998,P00480,2025-06-16 09:00:00,EARN,95,122,BKG-001621
LTX-0003999,P00480,2025-06-22 09:00:00,EARN,65,187,BKG-001027
LTX-0004000,P00480,2025-07-18 09:00:00,EARN,66,253,BKG-002339
LTX-0004001,P00418,2025-03-25 09:00:00,EARN,51,51,BKG-011869
LTX-0004002,P00418,2025-12-15 09:00:00,EARN,12,63,BKG-001028
LTX-0004003,P03209,2025-09-10 09:00:00,EARN,30,30,BKG-001029
LTX-0004004,P03209,2025-09-15 09:00:00,EARN,26,56,BKG-007255
LTX-0004005,P03520,2025-01-04 09:00:00,EARN,27,27,BKG-007882
LTX-0004006,P03520,2025-03-16 09:00:00,EARN,34,61,BKG-003613
LTX-0004007,P03520,2025-09-11 09:00:00,EARN,10,71,BKG-001031
LTX-0004008,P00633,2025-12-02 09:00:00,EARN,50,50,BKG-001360
LTX-0004009,P00633,2025-12-06 09:00:00,EARN,35,85,BKG-001032
LTX-0004010,P02948,2025-01-21 09:00:00,EARN,24,24,BKG-002143
LTX-0004011,P02948,2025-06-13 09:00:00,EARN,54,78,BKG-011043
LTX-0004012,P02948,2025-08-28 09:00:00,EARN,25,103,BKG-001033
LTX-0004013,P01035,2025-02-05 09:00:00,EARN,49,49,BKG-004733
LTX-0004014,P01035,2025-03-29 09:00:00,EARN,89,138,BKG-001034
LTX-0004015,P01035,2025-08-05 09:00:00,EARN,26,164,BKG-010119
LTX-0004016,P01035,2025-09-13 09:00:00,EARN,36,200,BKG-010899
LTX-0004017,P01035,2025-12-21 09:00:00,EARN,20,220,BKG-006909
LTX-0004018,P02587,2025-04-17 09:00:00,EARN,54,54,BKG-001035
LTX-0004019,P02587,2025-04-21 09:00:00,EARN,78,132,BKG-012350
LTX-0004020,P00813,2024-12-28 09:00:00,EARN,17,17,BKG-001036
LTX-0004021,P00813,2025-03-03 09:00:00,EARN,34,51,BKG-003562
LTX-0004022,P00813,2025-05-14 09:00:00,EARN,54,105,BKG-012485
LTX-0004023,P00813,2025-06-20 09:00:00,EARN,52,157,BKG-002117
LTX-0004024,P00813,2025-10-03 09:00:00,EARN,9,166,BKG-004130
LTX-0004025,P00813,2025-10-03 18:00:00,REDEEM,-30,136,BKG-004130
LTX-0004026,P02650,2025-07-05 09:00:00,EARN,11,11,BKG-001037
LTX-0004027,P02650,2025-09-23 09:00:00,EARN,44,55,BKG-006452
LTX-0004028,P02650,2025-11-15 09:00:00,EARN,28,83,BKG-004675
LTX-0004029,P01931,2025-02-06 09:00:00,EARN,32,32,BKG-011166
LTX-0004030,P01931,2025-02-06 18:00:00,REDEEM,-30,2,BKG-011166
