loyalty_transaction_sk,passenger_sk,transaction_date_sk,transaction_time_sk,loyalty_transaction_type_sk,loyalty_transaction_id,reference_id,points_transacted,points_balance_after
2777,1601,20250626,900,1,LTX-0002777,BKG-012021,20,55
2778,1601,20250711,900,1,LTX-0002778,BKG-000679,48,103
2779,1601,20250711,1800,2,LTX-0002779,BKG-000679,-30,73
2780,1601,20251130,900,1,LTX-0002780,BKG-002751,24,97
2781,2333,20250125,900,1,LTX-0002781,BKG-008345,30,30
2782,2333,20250630,900,1,LTX-0002782,BKG-000680,25,55
2783,2960,20250127,900,1,LTX-0002783,BKG-000961,49,49
2784,2960,20250127,1800,2,LTX-0002784,BKG-000961,-30,19
2785,2960,20250408,900,1,LTX-0002785,BKG-000682,32,51
2786,2960,20250707,900,1,LTX-0002786,BKG-010310,31,82
2787,2960,20250712,900,1,LTX-0002787,BKG-010251,54,136
2788,2960,20251102,900,1,LTX-0002788,BKG-005245,42,178
2789,4348,20250529,900,1,LTX-0002789,BKG-007843,18,18
2790,4348,20250715,900,1,LTX-0002790,BKG-000708,35,53
2791,4348,20251026,900,1,LTX-0002791,BKG-000683,30,83
2792,4580,20250227,900,1,LTX-0002792,BKG-012035,29,29
2793,4580,20250604,900,1,LTX-0002793,BKG-010476,10,39
2794,4580,20250604,1800,2,LTX-0002794,BKG-010476,-10,29
2795,4580,20250701,900,1,LTX-0002795,BKG-012112,44,73
2796,4580,20250701,1800,2,LTX-0002796,BKG-012112,-30,43
2797,4580,20250707,900,1,LTX-0002797,BKG-000684,68,111
2798,1509,20250106,900,1,LTX-0002798,BKG-004129,28,28
2799,1509,20250525,900,1,LTX-0002799,BKG-007442,27,55
2800,1509,20250530,900,1,LTX-0002800,BKG-010933,52,107
2801,1509,20250530,1800,2,LTX-0002801,BKG-010933,-10,97
2802,1509,20250612,900,1,LTX-0002802,BKG-012319,62,159
2803,1509,20250612,1800,2,LTX-0002803,BKG-012319,-30,129
2804,1509,20250628,900,1,LTX-0002804,BKG-004150,43,172
2805,1509,20250813,900,1,LTX-0002805,BKG-000685,31,203
2806,1509,20250904,900,1,LTX-0002806,BKG-009910,16,219
2807,1509,20251126,900,1,LTX-0002807,BKG-009984,12,231
2808,1509,20251219,900,1,LTX-0002808,BKG-000807,23,254
2809,166,20250114,900,1,LTX-0002809,BKG-010710,74,74
2810,166,20250115,900,1,LTX-0002810,BKG-000686,56,130
2811,166,20250408,900,1,LTX-0002811,BKG-006239,47,177
2812,166,20250408,1800,2,LTX-0002812,BKG-006239,-30,147
2813,166,20251127,900,1,LTX-0002813,BKG-009126,41,188
2814,3723,20250205,900,1,LTX-0002814,BKG-001208,61,61
2815,3723,20250401,900,1,LTX-0002815,BKG-003128,40,101
2816,3724,20250729,900,1,LTX-0002816,BKG-001021,60,161
2817,3724,20251209,900,1,LTX-0002817,BKG-000687,36,197
2818,3724,20251209,1800,2,LTX-0002818,BKG-000687,-10,187
2819,2616,20250326,900,1,LTX-0002819,BKG-011703,57,57
2820,2616,20250514,900,1,LTX-0002820,BKG-001591,63,120
2821,2616,20250529,900,1,LTX-0002821,BKG-001305,48,168
2822,2616,20250607,900,1,LTX-0002822,BKG-010925,61,229
2823,2616,20250621,900,1,LTX-0002823,BKG-000689,22,251
2824,2616,20250717,900,1,LTX-0002824,BKG-011377,71,322
2825,2616,20251114,900,1,LTX-0002825,BKG-006462,43,365
2826,3603,20250622,900,1,LTX-0002826,BKG-000691,37,37
2827,3603,20251002,900,1,LTX-0002827,BKG-005606,40,77
2828,3603,20251119,900,1,LTX-0002828,BKG-004664,45,122
2829,4778,20250205,900,1,LTX-0002829,BKG-004260,44,44
2830,4778,20250424,900,1,LTX-0002830,BKG-004174,12,56
2831,4778,20250508,900,1,LTX-0002831,BKG-008657,10,66
2832,4778,20251120,900,1,LTX-0002832,BKG-010853,34,100
2833,4778,20251212,900,1,LTX-0002833,BKG-000692,76,176
2834,1915,20250628,900,1,LTX-0002834,BKG-000693,43,43
2835,1915,20250629,900,1,LTX-0002835,BKG-006930,118,161
2836,3111,20250205,900,1,LTX-0002836,BKG-000694,55,55
2837,3111,20250222,900,1,LTX-0002837,BKG-006141,36,91
2838,3111,20250509,900,1,LTX-0002838,BKG-011476,23,114
2839,3111,20250619,900,1,LTX-0002839,BKG-008648,22,136
2840,3111,20250713,900,1,LTX-0002840,BKG-010237,32,168
2841,3111,20251106,900,1,LTX-0002841,BKG-002930,24,192
2842,2274,20250103,900,1,LTX-0002842,BKG-008694,28,28
2843,2274,20250315,900,1,LTX-0002843,BKG-000695,27,55
2844,2274,20251020,900,1,LTX-0002844,BKG-003758,55,110
2845,2794,20241210,900,1,LTX-0002845,BKG-009447,14,14
2846,2794,20250227,900,1,LTX-0002846,BKG-000696,31,45
2847,2794,20250416,900,1,LTX-0002847,BKG-006847,37,82
2848,2794,20250828,900,1,LTX-0002848,BKG-009458,85,167
2849,2026,20250117,900,1,LTX-0002849,BKG-000697,42,42
2850,2026,20250527,900,1,LTX-0002850,BKG-009098,7,49
2851,2026,20250616,900,1,LTX-0002851,BKG-008444,7,56
2852,578,20250326,900,1,LTX-0002852,BKG-002963,58,58
2853,578,20250413,900,1,LTX-0002853,BKG-004273,26,84
2854,578,20250416,900,1,LTX-0002854,BKG-000698,38,122
2855,578,20250620,900,1,LTX-0002855,BKG-004409,43,165
2856,2716,20250316,900,1,LTX-0002856,BKG-001312,36,36
2857,2716,20250324,900,1,LTX-0002857,BKG-000699,60,96
2858,2716,20250611,900,1,LTX-0002858,BKG-012461,41,137
2859,2716,20250704,900,1,LTX-0002859,BKG-003312,65,202
2860,2716,20250706,900,1,LTX-0002860,BKG-011299,29,231
2861,2716,20251016,900,1,LTX-0002861,BKG-010597,38,269
2862,2717,20251025,900,1,LTX-0002862,BKG-005017,60,329
2863,2717,20251209,900,1,LTX-0002863,BKG-003847,43,372
2864,110,20251120,900,1,LTX-0002864,BKG-000700,55,55
2865,2993,20250518,900,1,LTX-0002865,BKG-000701,43,43
2866,2993,20250518,1800,2,LTX-0002866,BKG-000701,-20,23
2867,2993,20250530,900,1,LTX-0002867,BKG-009476,7,30
2868,2993,20250607,900,1,LTX-0002868,BKG-002714,61,91
2869,1257,20250501,900,1,LTX-0002869,BKG-004008,41,41
2870,1257,20250503,900,1,LTX-0002870,BKG-004782,29,70
2871,1257,20250620,900,1,LTX-0002871,BKG-011958,48,118
2872,1257,20250807,900,1,LTX-0002872,BKG-009286,55,173
2873,1257,20251017,900,1,LTX-0002873,BKG-000702,57,230
2874,2956,20250128,900,1,LTX-0002874,BKG-000703,26,26
2875,2956,20250303,900,1,LTX-0002875,BKG-006874,50,76
2876,2956,20250401,900,1,LTX-0002876,BKG-001678,50,126
2877,2956,20250601,900,1,LTX-0002877,BKG-004024,58,184
2878,2956,20250627,900,1,LTX-0002878,BKG-009282,86,270
2879,2956,20250704,900,1,LTX-0002879,BKG-010322,107,377
2880,2956,20250707,900,1,LTX-0002880,BKG-003078,17,394
2881,4189,20250102,900,1,LTX-0002881,BKG-009621,42,42
2882,4189,20251120,900,1,LTX-0002882,BKG-000704,61,103
2883,3249,20250622,900,1,LTX-0002883,BKG-010047,36,36
2884,3249,20251112,900,1,LTX-0002884,BKG-000706,49,85
2885,3249,20251112,1800,2,LTX-0002885,BKG-000706,-20,65
2886,3249,20251206,900,1,LTX-0002886,BKG-011389,50,115
2887,1344,20250122,900,1,LTX-0002887,BKG-000707,55,55
2888,1344,20250411,900,1,LTX-0002888,BKG-004806,22,77
2889,1344,20250617,900,1,LTX-0002889,BKG-000742,36,113
2890,1344,20250828,900,1,LTX-0002890,BKG-011564,42,155
2891,1918,20250604,900,1,LTX-0002891,BKG-001389,11,11
2892,1918,20250606,900,1,LTX-0002892,BKG-000709,86,97
2893,3188,20250123,900,1,LTX-0002893,BKG-012449,68,68
2894,3188,20250616,900,1,LTX-0002894,BKG-005765,95,163
2895,3188,20250622,900,1,LTX-0002895,BKG-000710,80,243
2896,3140,20250505,900,1,LTX-0002896,BKG-000711,61,61
2897,3140,20250602,900,1,LTX-0002897,BKG-010683,61,122
2898,4053,20250311,900,1,LTX-0002898,BKG-002621,55,55
2899,4053,20250417,900,1,LTX-0002899,BKG-000712,56,111
2900,4053,20250716,900,1,LTX-0002900,BKG-003745,11,122
2901,4053,20251206,900,1,LTX-0002901,BKG-009948,30,152
2902,440,20250107,900,1,LTX-0002902,BKG-007053,31,31
2903,440,20250513,900,1,LTX-0002903,BKG-005493,63,94
2904,440,20250608,900,1,LTX-0002904,BKG-005639,61,155
2905,440,20250707,900,1,LTX-0002905,BKG-000713,50,205
2906,440,20250707,1800,2,LTX-0002906,BKG-000713,-30,175
2907,1901,20250528,900,1,LTX-0002907,BKG-011811,39,39
2908,1901,20250616,900,1,LTX-0002908,BKG-010073,83,122
2909,1901,20250628,900,1,LTX-0002909,BKG-004855,15,137
2910,1901,20250708,900,1,LTX-0002910,BKG-011111,53,190
2911,1901,20250906,900,1,LTX-0002911,BKG-004859,53,243
2912,1901,20250906,1800,2,LTX-0002912,BKG-004859,-10,233
2913,1901,20251115,900,1,LTX-0002913,BKG-009294,9,242
2914,1901,20251122,900,1,LTX-0002914,BKG-011254,33,275
2915,1901,20251207,900,1,LTX-0002915,BKG-011518,44,319
2916,1901,20251210,900,1,LTX-0002916,BKG-000715,70,389
2917,1937,20250812,900,1,LTX-0002917,BKG-000716,66,66
2918,2738,20251207,900,1,LTX-0002918,BKG-000719,60,60
2919,1722,20250402,900,1,LTX-0002919,BKG-009538,35,35
2920,1722,20251004,900,1,LTX-0002920,BKG-008200,61,96
2921,1722,20251114,900,1,LTX-0002921,BKG-005068,67,163
2922,1722,20251126,900,1,LTX-0002922,BKG-000720,41,204
2923,1375,20250130,900,1,LTX-0002923,BKG-000721,36,36
2924,1375,20250517,900,1,LTX-0002924,BKG-009837,48,84
2925,1375,20250716,900,1,LTX-0002925,BKG-004201,51,135
2926,1375,20250809,900,1,LTX-0002926,BKG-002619,25,160
2927,1375,20250914,900,1,LTX-0002927,BKG-004496,40,200
2928,1375,20251210,900,1,LTX-0002928,BKG-003304,22,222
2929,650,20250515,900,1,LTX-0002929,BKG-000722,63,63
2930,650,20250629,900,1,LTX-0002930,BKG-007625,62,125
2931,900,20250112,900,1,LTX-0002931,BKG-006465,7,7
2932,900,20250121,900,1,LTX-0002932,BKG-000723,87,94
2933,900,20250121,1800,2,LTX-0002933,BKG-000723,-20,74
2934,900,20250629,900,1,LTX-0002934,BKG-006784,72,146
2935,900,20250815,900,1,LTX-0002935,BKG-006610,66,212
2936,585,20250220,900,1,LTX-0002936,BKG-000724,34,34
2937,2783,20250611,900,1,LTX-0002937,BKG-000725,23,23
2938,2783,20250717,900,1,LTX-0002938,BKG-005236,31,54
2939,1005,20250518,900,1,LTX-0002939,BKG-007441,72,72
2940,1005,20250518,1800,2,LTX-0002940,BKG-007441,-30,42
2941,1005,20250630,900,1,LTX-0002941,BKG-008965,62,104
2942,1005,20250713,900,1,LTX-0002942,BKG-000726,47,151
2943,1006,20250912,900,1,LTX-0002943,BKG-004850,18,169
2944,1006,20251117,900,1,LTX-0002944,BKG-011245,66,235
2945,3385,20250204,900,1,LTX-0002945,BKG-005671,74,74
2946,3385,20250601,900,1,LTX-0002946,BKG-000727,53,127
2947,3385,20250610,900,1,LTX-0002947,BKG-001533,39,166
2948,3385,20251124,900,1,LTX-0002948,BKG-003190,41,207
2949,3385,20251124,1800,2,LTX-0002949,BKG-003190,-30,177
2950,2344,20250227,900,1,LTX-0002950,BKG-007732,6,6
2951,2344,20250314,900,1,LTX-0002951,BKG-000728,51,57
2952,2344,20250601,900,1,LTX-0002952,BKG-002865,52,109
2953,2344,20250704,900,1,LTX-0002953,BKG-010212,12,121
2954,2344,20250911,900,1,LTX-0002954,BKG-011541,21,142
2955,2344,20251002,900,1,LTX-0002955,BKG-009485,46,188
2956,3445,20250304,900,1,LTX-0002956,BKG-003552,49,49
2957,3445,20250530,900,1,LTX-0002957,BKG-000729,22,71
2958,3445,20251108,900,1,LTX-0002958,BKG-004705,77,148
2959,3794,20250425,900,1,LTX-0002959,BKG-000730,45,45
2960,3794,20250610,900,1,LTX-0002960,BKG-007819,70,115
2961,4215,20250303,900,1,LTX-0002961,BKG-005921,40,40
2962,4216,20250517,900,1,LTX-0002962,BKG-012419,30,70
2963,4216,20250527,900,1,LTX-0002963,BKG-000731,61,131
2964,4216,20251023,900,1,LTX-0002964,BKG-011082,14,145
2965,4216,20251023,1800,2,LTX-0002965,BKG-011082,-10,135
2966,4216,20251207,900,1,LTX-0002966,BKG-003723,18,153
2967,411,20251205,900,1,LTX-0002967,BKG-002828,34,34
2968,411,20251207,900,1,LTX-0002968,BKG-000732,29,63
2969,2807,20250112,900,1,LTX-0002969,BKG-010177,49,49
2970,2807,20250521,900,1,LTX-0002970,BKG-008918,41,90
2971,2807,20250627,900,1,LTX-0002971,BKG-000733,42,132
2972,1639,20250416,900,1,LTX-0002972,BKG-005153,17,17
2973,1639,20250628,900,1,LTX-0002973,BKG-009926,47,64
2974,1639,20250705,900,1,LTX-0002974,BKG-004096,9,73
2975,1639,20251126,900,1,LTX-0002975,BKG-000735,33,106
2976,1639,20251126,900,1,LTX-0002976,BKG-004406,68,174
2977,4661,20250613,900,1,LTX-0002977,BKG-010115,49,49
2978,4661,20250904,900,1,LTX-0002978,BKG-000736,38,87
2979,2405,20250209,900,1,LTX-0002979,BKG-006110,30,30
2980,2405,20250423,900,1,LTX-0002980,BKG-011967,43,73
2981,2405,20250527,900,1,LTX-0002981,BKG-000737,31,104
2982,2405,20250928,900,1,LTX-0002982,BKG-003503,54,158
2983,2954,20241217,900,1,LTX-0002983,BKG-012185,50,50
2984,2954,20250520,900,1,LTX-0002984,BKG-000738,35,85
2985,2954,20250602,900,1,LTX-0002985,BKG-003856,30,115
2986,2954,20251108,900,1,LTX-0002986,BKG-004006,48,163
2987,2954,20251220,900,1,LTX-0002987,BKG-012415,45,208
2988,2829,20241228,900,1,LTX-0002988,BKG-008420,18,18
2989,2829,20250511,900,1,LTX-0002989,BKG-000739,12,30
2990,2829,20250630,900,1,LTX-0002990,BKG-002702,78,108
2991,2829,20250718,900,1,LTX-0002991,BKG-008249,50,158
2992,2829,20251019,900,1,LTX-0002992,BKG-010986,32,190
2993,2830,20251128,900,1,LTX-0002993,BKG-008561,31,221
2994,2662,20250625,900,1,LTX-0002994,BKG-000740,100,100
2995,2662,20250719,900,1,LTX-0002995,BKG-010109,9,109
2996,2662,20250803,900,1,LTX-0002996,BKG-007581,48,157
2997,101,20250225,900,1,LTX-0002997,BKG-007653,50,50
2998,101,20250312,900,1,LTX-0002998,BKG-002390,11,61
2999,101,20250410,900,1,LTX-0002999,BKG-001361,61,122
3000,101,20250616,900,1,LTX-0003000,BKG-011682,35,157
3001,101,20251111,900,1,LTX-0003001,BKG-000743,45,202
3002,3169,20250219,900,1,LTX-0003002,BKG-002097,56,56
3003,3169,20250421,900,1,LTX-0003003,BKG-001875,20,76
3004,3169,20250628,900,1,LTX-0003004,BKG-000744,23,99
3005,3169,20251112,900,1,LTX-0003005,BKG-010200,9,108
3006,3169,20251130,900,1,LTX-0003006,BKG-004453,61,169
3007,2234,20250217,900,1,LTX-0003007,BKG-004736,73,73
3008,2234,20250220,900,1,LTX-0003008,BKG-007259,24,97
3009,2234,20250608,900,1,LTX-0003009,BKG-000745,33,130
3010,2234,20250608,1800,2,LTX-0003010,BKG-000745,-20,110
3011,2234,20250611,900,1,LTX-0003011,BKG-004198,54,164
3012,2234,20250611,1800,2,LTX-0003012,BKG-004198,-10,154
3013,2234,20251202,900,1,LTX-0003013,BKG-002260,82,236
3014,3997,20250120,900,1,LTX-0003014,BKG-008440,44,44
3015,3997,20250517,900,1,LTX-0003015,BKG-000746,43,87
3016,3997,20251116,900,1,LTX-0003016,BKG-007770,26,113
3017,354,20250106,900,1,LTX-0003017,BKG-006132,33,33
3018,355,20250427,900,1,LTX-0003018,BKG-000747,28,61
3019,355,20250624,900,1,LTX-0003019,BKG-008403,39,100
3020,355,20251107,900,1,LTX-0003020,BKG-007879,56,156
3021,3919,20250428,900,1,LTX-0003021,BKG-008655,80,80
3022,3920,20250715,900,1,LTX-0003022,BKG-009287,28,108
3023,3920,20251118,900,1,LTX-0003023,BKG-000749,84,192
3024,2110,20250211,900,1,LTX-0003024,BKG-007952,39,39
3025,2110,20250414,900,1,LTX-0003025,BKG-000751,44,83
3026,2110,20250923,900,1,LTX-0003026,BKG-003229,14,97
3027,1113,20241211,900,1,LTX-0003027,BKG-009940,44,44
3028,1113,20250319,900,1,LTX-0003028,BKG-001191,21,65
3029,1113,20250628,900,1,LTX-0003029,BKG-009436,51,116
3030,1113,20251001,900,1,LTX-0003030,BKG-000752,18,134
3031,2558,20250124,900,1,LTX-0003031,BKG-008327,36,36
3032,2558,20250323,900,1,LTX-0003032,BKG-000753,45,81
3033,2558,20250531,900,1,LTX-0003033,BKG-008301,39,120
3034,2558,20250917,900,1,LTX-0003034,BKG-005268,55,175
3035,2558,20250917,1800,2,LTX-0003035,BKG-005268,-30,145
3036,2558,20251114,900,1,LTX-0003036,BKG-003294,42,187
3037,2118,20250125,900,1,LTX-0003037,BKG-000754,53,53
3038,2118,20250309,900,1,LTX-0003038,BKG-004692,65,118
3039,2118,20250528,900,1,LTX-0003039,BKG-003278,70,188
3040,2119,20250714,900,1,LTX-0003040,BKG-012398,33,221
3041,2119,20250809,900,1,LTX-0003041,BKG-006887,67,288
3042,2119,20250815,900,1,LTX-0003042,BKG-005414,57,345
3043,2119,20250917,900,1,LTX-0003043,BKG-006659,19,364
3044,3560,20250202,900,1,LTX-0003044,BKG-005946,44,44
3045,3560,20250314,900,1,LTX-0003045,BKG-001334,36,80
3046,3560,20250628,900,1,LTX-0003046,BKG-002855,47,127
3047,3560,20250715,900,1,LTX-0003047,BKG-009343,71,198
3048,3560,20250906,900,1,LTX-0003048,BKG-000755,47,245
3049,3560,20251202,900,1,LTX-0003049,BKG-005063,50,295
3050,3560,20251202,1800,2,LTX-0003050,BKG-005063,-10,285
3051,3560,20251210,900,1,LTX-0003051,BKG-004234,9,294
3052,3560,20251214,900,1,LTX-0003052,BKG-002124,43,337
3053,4041,20250909,900,1,LTX-0003053,BKG-000756,66,66
3054,2963,20250331,900,1,LTX-0003054,BKG-010532,24,24
3055,2963,20250613,900,1,LTX-0003055,BKG-003320,48,72
3056,2963,20250625,900,1,LTX-0003056,BKG-008486,44,116
3057,2963,20250807,900,1,LTX-0003057,BKG-011711,28,144
3058,2963,20250807,1800,2,LTX-0003058,BKG-011711,-20,124
3059,2963,20251127,900,1,LTX-0003059,BKG-000757,58,182
3060,4840,20250521,900,1,LTX-0003060,BKG-004769,70,70
3061,4840,20250603,900,1,LTX-0003061,BKG-009841,34,104
3062,4840,20250603,1800,2,LTX-0003062,BKG-009841,-20,84
3063,4840,20250710,900,1,LTX-0003063,BKG-000758,60,144
3064,4840,20250817,900,1,LTX-0003064,BKG-011346,45,189
3065,4840,20250924,900,1,LTX-0003065,BKG-003061,66,255
3066,4840,20251216,900,1,LTX-0003066,BKG-006502,51,306
3067,1619,20250307,900,1,LTX-0003067,BKG-000759,34,34
3068,1619,20250904,900,1,LTX-0003068,BKG-012093,78,112
3069,1619,20250912,900,1,LTX-0003069,BKG-010924,43,155
3070,1619,20251031,900,1,LTX-0003070,BKG-005612,66,221
3071,1120,20250107,900,1,LTX-0003071,BKG-009584,55,55
3072,1120,20250620,900,1,LTX-0003072,BKG-000760,103,158
3073,1120,20250711,900,1,LTX-0003073,BKG-001524,73,231
3074,1120,20250721,900,1,LTX-0003074,BKG-008435,29,260
3075,4289,20241224,900,1,LTX-0003075,BKG-000761,52,52
3076,4289,20250804,900,1,LTX-0003076,BKG-011573,59,111
3077,4289,20251002,900,1,LTX-0003077,BKG-002978,33,144
3078,9,20250308,900,1,LTX-0003078,BKG-003350,19,19
3079,9,20250627,900,1,LTX-0003079,BKG-000762,38,57
3080,9,20250628,900,1,LTX-0003080,BKG-005904,24,81
3081,10,20250813,900,1,LTX-0003081,BKG-008116,14,95
3082,10,20250816,900,1,LTX-0003082,BKG-010676,22,117
3083,10,20251122,900,1,LTX-0003083,BKG-006687,29,146
3084,536,20250228,900,1,LTX-0003084,BKG-004996,6,6
3085,536,20250607,900,1,LTX-0003085,BKG-000763,63,69
3086,2637,20250201,900,1,LTX-0003086,BKG-004060,17,17
3087,2637,20250201,1800,2,LTX-0003087,BKG-004060,-10,7
3088,2637,20250318,900,1,LTX-0003088,BKG-003383,27,34
3089,2637,20250504,900,1,LTX-0003089,BKG-004929,8,42
3090,2637,20251001,900,1,LTX-0003090,BKG-000764,45,87
3091,2637,20251025,900,1,LTX-0003091,BKG-006081,18,105
3092,2637,20251204,900,1,LTX-0003092,BKG-003515,42,147
3093,2637,20251204,1800,2,LTX-0003093,BKG-003515,-30,117
3094,153,20250228,900,1,LTX-0003094,BKG-000765,28,28
3095,153,20250422,900,1,LTX-0003095,BKG-005125,30,58
3096,154,20250701,900,1,LTX-0003096,BKG-004158,34,92
3097,2867,20250111,900,1,LTX-0003097,BKG-006187,15,15
3098,2867,20250515,900,1,LTX-0003098,BKG-003962,76,91
3099,2867,20251028,900,1,LTX-0003099,BKG-000766,14,105
3100,2867,20251203,900,1,LTX-0003100,BKG-009650,76,181
3101,946,20241228,900,1,LTX-0003101,BKG-001118,26,26
3102,946,20250502,900,1,LTX-0003102,BKG-007484,25,51
3103,946,20250502,1800,2,LTX-0003103,BKG-007484,-10,41
3104,946,20250503,900,1,LTX-0003104,BKG-012484,36,77
3105,946,20250628,900,1,LTX-0003105,BKG-000767,25,102
3106,946,20251204,900,1,LTX-0003106,BKG-003016,54,156
3107,3246,20250218,900,1,LTX-0003107,BKG-001627,20,20
3108,3246,20250617,900,1,LTX-0003108,BKG-009757,40,60
3109,3246,20250618,900,1,LTX-0003109,BKG-012196,56,116
3110,3246,20251113,900,1,LTX-0003110,BKG-000769,41,157
3111,3896,20241231,900,1,LTX-0003111,BKG-000770,51,51
3112,3896,20250607,900,1,LTX-0003112,BKG-008877,65,116
3113,4504,20250101,900,1,LTX-0003113,BKG-009041,13,13
3114,4504,20250418,900,1,LTX-0003114,BKG-004585,58,71
3115,4504,20250630,900,1,LTX-0003115,BKG-012075,73,144
3116,4504,20251123,900,1,LTX-0003116,BKG-005513,30,174
3117,4504,20251127,900,1,LTX-0003117,BKG-000771,60,234
3118,2912,20250330,900,1,LTX-0003118,BKG-003924,35,35
3119,2912,20250603,900,1,LTX-0003119,BKG-004885,46,81
3120,2912,20250912,900,1,LTX-0003120,BKG-000773,51,132
3121,2417,20250320,900,1,LTX-0003121,BKG-007915,34,34
3122,2417,20250512,900,1,LTX-0003122,BKG-010589,26,60
3123,2417,20250623,900,1,LTX-0003123,BKG-007565,41,101
3124,2417,20250715,900,1,LTX-0003124,BKG-000775,20,121
3125,2594,20250627,900,1,LTX-0003125,BKG-000776,33,33
3126,2594,20250704,900,1,LTX-0003126,BKG-008397,19,52
3127,2594,20251207,900,1,LTX-0003127,BKG-007624,35,87
3128,1292,20241229,900,1,LTX-0003128,BKG-000777,39,39
3129,1292,20250223,900,1,LTX-0003129,BKG-002027,38,77
3130,1369,20250618,900,1,LTX-0003130,BKG-000778,44,44
3131,1369,20250727,900,1,LTX-0003131,BKG-011952,37,81
3132,778,20250102,900,1,LTX-0003132,BKG-000779,29,29
3133,778,20250412,900,1,LTX-0003133,BKG-003192,16,45
3134,778,20251026,900,1,LTX-0003134,BKG-007446,43,88
3135,1758,20250603,900,1,LTX-0003135,BKG-007005,40,40
3136,1758,20250701,900,1,LTX-0003136,BKG-000781,23,63
3137,1758,20250711,900,1,LTX-0003137,BKG-012210,33,96
3138,1758,20250802,900,1,LTX-0003138,BKG-008379,24,120
3139,1758,20250802,1800,2,LTX-0003139,BKG-008379,-20,100
3140,3226,20250227,900,1,LTX-0003140,BKG-012442,36,36
3141,3226,20250518,900,1,LTX-0003141,BKG-003226,66,102
3142,3227,20251015,900,1,LTX-0003142,BKG-001147,47,149
3143,3227,20251024,900,1,LTX-0003143,BKG-007549,46,195
3144,3227,20251127,900,1,LTX-0003144,BKG-006898,83,278
3145,3227,20251128,900,1,LTX-0003145,BKG-000782,37,315
3146,3227,20251203,900,1,LTX-0003146,BKG-009130,29,344
3147,920,20250210,900,1,LTX-0003147,BKG-010152,59,59
3148,921,20250710,900,1,LTX-0003148,BKG-005227,18,77
3149,921,20251114,900,1,LTX-0003149,BKG-012354,54,131
3150,921,20251124,900,1,LTX-0003150,BKG-000784,30,161
3151,4397,20250326,900,1,LTX-0003151,BKG-000785,30,30
3152,4398,20251220,900,1,LTX-0003152,BKG-012103,36,66
3153,302,20250626,900,1,LTX-0003153,BKG-002292,60,60
3154,302,20250626,1800,2,LTX-0003154,BKG-002292,-20,40
3155,302,20250630,900,1,LTX-0003155,BKG-002024,45,85
3156,302,20250903,900,1,LTX-0003156,BKG-000787,8,93
3157,222,20250608,900,1,LTX-0003157,BKG-011608,70,70
3158,222,20250715,900,1,LTX-0003158,BKG-005572,7,77
3159,222,20250715,1800,2,LTX-0003159,BKG-005572,-10,67
3160,222,20250801,900,1,LTX-0003160,BKG-000788,51,118
3161,222,20250821,900,1,LTX-0003161,BKG-007755,44,162
3162,222,20251202,900,1,LTX-0003162,BKG-003361,42,204
3163,520,20250213,900,1,LTX-0003163,BKG-011070,72,72
3164,520,20250213,1800,2,LTX-0003164,BKG-011070,-30,42
3165,520,20250518,900,1,LTX-0003165,BKG-010170,91,133
3166,520,20250607,900,1,LTX-0003166,BKG-000789,36,169
3167,1658,20250318,900,1,LTX-0003167,BKG-006645,58,58
